,Date,Adj close,Close,High,Low,Open,Volume,%Change,Hurst,IBR,CCI,SMA10,SMA50,SMA100,SMA200,RSI2,RSI5,RSI14,EMA8,EMA20,EMA100,VolumeEMADiff,AdjustedChange,Volatility,ER,Stoch,StochOscilator,ValueCharts,MACDHist,Sell,Buy,OneDayBuy,HoldLong,LongTradeIn,LongTradeOut,DaysInTrade,ProfitableCloses,RollingPnL,TradePnL,TradeEntry,RunningMax,Drawdown,DailyReturn
62,2022-08-08,13183.25,13183.25,13419.25,13120.5,13227.75,597182,-0.010318435226306377,,0.2100418410041841,110.68695131677623,12933.8,12205.71279296875,,,39.48667823839441,67.2770613527587,65.1286320643957,13042.067533449168,12676.215095708429,,-0.04263242656340815,-0.0034394784087687924,0.21785163323166185,0.48915449313855686,82.48283540545556,-7.560548635455092,0.32321458437867084,77.065857218563,False,False,True,False,False,False,0,0,11930.560360039652,0.0,13183.25,16159.476510341165,0.26169883334990723,0.0
63,2022-08-09,13031.5,13031.5,13233.75,12963.25,13206.25,553704,-0.0345324559573702,,0.25231053604436227,76.74421363196689,13025.7,12220.75779296875,,,13.732639922382148,52.0047913878479,60.72962399746231,13039.719192682685,12710.051753260008,,-0.08960764399877914,-0.011510818652456734,0.2409882278208715,0.5729426433915212,71.21915012061606,-9.875491654518171,-2.7132501685772206,50.391683862206264,True,False,False,True,False,True,1,0,11518.568809859835,-0.0345324559573702,13183.25,16159.476510341165,0.28719418587052664,-0.03453245595737031
64,2022-08-10,13392.0,13392.0,13408.0,12982.0,13050.0,602069,0.08299121359782036,,0.9624413145539906,95.13799779934904,13103.0,12235.04279296875,,,78.95330448521712,71.33070874649452,66.51571300553621,13118.003816530978,12774.999205330483,,-0.007862748762001421,0.02766373786594012,0.24635065907811998,0.5301783264746228,97.97736129151976,14.084245685655958,3.0405866302864815,51.583244802422996,False,False,False,False,False,False,0,0,11518.568809859835,0.0,0.0,16159.476510341165,0.28719418587052664,0.0
65,2022-08-11,13311.25,13311.25,13575.0,13285.0,13380.5,614816,-0.018089157706093317,,0.09051724137931035,106.314593402866,13160.375,12248.33779296875,,,58.97791058945458,64.10349023663294,64.23275183839303,13160.947412857427,12826.070709584723,,0.010192388798741741,-0.006029719235364439,0.2510261365663529,0.4039781728568914,82.45176314038589,-1.430995043788002,1.035257927117842,41.90093174863432,False,False,False,False,False,False,0,0,11518.568809859835,0.0,0.0,16159.476510341165,0.28719418587052664,0.0
66,2022-08-12,13577.75,13577.75,13583.25,13312.0,13344.25,500647,0.06006197765048382,,0.9797235023041475,112.92648133862136,13221.0,12268.87279296875,,,84.63577214966784,74.68482192691467,68.12151355474751,13253.570210000222,12897.659213433797,,-0.14363745764542843,0.02002065921682794,0.2754319603304659,0.41731199449320255,99.63606286186932,6.281000430611002,4.65065852875039,47.97583104843363,False,False,False,False,False,False,0,0,11518.568809859835,0.0,0.0,16159.476510341165,0.28719418587052664,0.0
67,2022-08-15,13681.25,13681.25,13706.0,13495.25,13571.5,463768,0.02286829555706915,,0.8825622775800712,127.60098945100621,13292.875,12284.62279296875,,,89.65943185836278,77.85393556874273,69.50807300674477,13348.610163333506,12972.286907392483,,-0.16852333527615734,0.007622765185689717,0.26418164712762615,0.4645338503797059,98.36552748885588,4.881076325152179,5.5652025876744915,53.096963698189654,False,False,False,False,False,False,0,0,11518.568809859835,0.0,0.0,16159.476510341165,0.28719418587052664,0.0
68,2022-08-16,13658.25,13658.25,13740.75,13522.75,13674.75,555979,-0.005043398812243027,,0.6215596330275229,121.04695331216335,13366.25,12306.76779296875,,,78.28326651601388,75.23762437251426,68.79201043536645,13417.41901592606,13037.616725736056,,-0.002491294568820641,-0.0016811329374143424,0.22594250568900504,0.4788709414260075,93.61331526998258,-3.591653270253346,3.482521186440678,49.15788245984271,False,False,False,False,False,False,0,0,11518.568809859835,0.0,0.0,16159.476510341165,0.28719418587052664,0.0
69,2022-08-17,13493.25,13493.25,13672.0,13406.25,13658.0,610667,-0.03624183185986507,,0.3273753527751646,91.41802862384637,13388.425,12324.53279296875,,,27.755294961109257,57.814941239010956,63.72051765062989,13434.27034572027,13081.010370904049,,0.07282896894670253,-0.012080610619955023,0.19949645669849775,0.16422884650990557,75.16307074761666,-13.884233754535046,-0.7281505076647566,30.57237880963146,False,False,False,False,False,False,0,0,11518.568809859835,0.0,0.0,16159.476510341165,0.28719418587052664,0.0
70,2022-08-18,13523.25,13523.25,13575.5,13410.75,13503.0,530513,0.006670001667500536,,0.6828528072837633,80.9599455350049,13408.05,12340.76779296875,,,41.48848869346285,59.92410599981318,64.23676355358685,13454.043602226877,13123.128430817947,,-0.053689763788520604,0.0022233338891668453,0.1879587348452339,0.14814115870919042,76.51187904967603,-5.250875972749057,-0.42459088898718994,16.155827961430134,False,False,False,False,False,False,0,0,11518.568809859835,0.0,0.0,16159.476510341165,0.28719418587052664,0.0
71,2022-08-19,13268.5,13268.5,13534.5,13228.75,13534.25,618758,-0.056513781820198505,,0.13000817661488143,45.95539971711915,13412.025,12353.82279296875,,,9.811845390733083,39.14799292112333,56.840218659894425,13412.811690620903,13136.973342168618,,0.07885253121125571,-0.018837927273399502,0.17081509355269145,0.026835443037974683,49.00107991360691,-17.890929990026287,-5.59549356223176,-13.100866790816497,True,False,False,False,False,False,0,0,11518.568809859835,0.0,0.0,16159.476510341165,0.28719418587052664,0.0
72,2022-08-22,12909.75,12909.75,13226.5,12874.5,13226.5,599946,-0.08111316275389091,,0.10014204545454546,-33.49321232312761,13384.675,12366.51779296875,,,3.1144760608591895,24.310842989116423,48.3900774996173,13301.020203816257,13115.333023866844,,0.03545564735270324,-0.027037720917963637,0.1912106750232306,0.15241014210086376,4.865483686319405,-38.59399719688137,-9.75071770334929,-56.73256946903359,False,True,True,False,True,False,0,0,11518.568809859835,0.0,12909.75,16159.476510341165,0.28719418587052664,0.0
73,2022-08-23,12896.5,12896.5,13018.5,12823.5,12933.75,570278,-0.003079068146168429,,0.37435897435897436,-73.10886700467444,13371.175,12387.64779296875,,,2.9649801521258468,23.892780067580375,48.10562305775544,13211.126825190422,13094.491783498574,,-0.012292078866216114,-0.0010263560487228096,0.19336956163605223,0.08152173913043478,7.958571817934042,-12.649806654686074,-7.414280148061577,-84.90869482206335,False,True,False,True,False,False,1,0,11483.102351547946,-0.003079068146168429,12909.75,16159.476510341165,0.2893889635472163,-0.003079068146168429
74,2022-08-24,12929.75,12929.75,13011.25,12825.75,12892.0,503227,0.007734656689799779,,0.5606469002695418,-84.05338480987633,13324.95,12420.31279296875,,,21.80317194946042,27.78804090541888,48.91712982854136,13148.598641814773,13078.802089832043,,-0.1028186928228312,0.0025782188965999264,0.21650816490943942,0.34788334901222956,11.58353774870537,3.44767333105243,-4.638403990024953,-98.75947922382659,False,False,False,True,False,False,2,1,11571.920205971002,0.0046555885436313504,12909.75,16159.476510341165,0.28389263114027125,0.007734656689799779
75,2022-08-25,13156.0,13156.0,13161.5,12925.0,12944.0,543666,0.0524952145246429,,0.9767441860465116,-46.97773343667589,13309.425,12457.14779296875,,,78.52932553290896,49.68961321326722,54.16898718658949,13150.243388078155,13086.154271752801,,-0.024058967148400678,0.017498404841547632,0.2812836072717613,0.10530778361878922,36.24965930771327,17.65240301626238,1.8243773288880103,-90.36343449268435,False,False,False,True,False,False,3,2,12179.3906396455,0.05715080306827425,12909.75,16159.476510341165,0.2463004211893022,0.0524952145246429
76,2022-08-26,12620.5,12620.5,13220.0,12557.5,13153.75,753862,-0.12211158406810596,,0.09509433962264151,-132.4557299141397,13213.7,12477.68279296875,,,17.7108829271522,26.189376814973414,42.92124172491409,13032.522635171897,13041.806245871583,,0.25476284836160845,-0.04070386135603532,0.37461556954680864,0.5491180266743152,5.3243186139869,-12.394853276148282,-5.269690468893651,-116.8707916596012,True,False,False,True,False,True,4,2,10692.145955654127,-0.06496078099983171,12909.75,16159.476510341165,0.33833587066934073,-0.12211158406810596
77,2022-08-29,12492.75,12492.75,12610.25,12401.5,12485.0,693093,-0.030367259617289366,,0.437125748502994,-194.80088908812388,13094.85,12505.04279296875,,,12.932207602026537,22.952357039843463,40.747528948293784,12912.573160689253,12989.515174836193,,0.11553518114607118,-0.010122419872429789,0.34334651351392104,0.6724186704384724,6.813515027067388,-9.315649289188464,-6.093146312783477,-137.57734088456485,False,True,True,False,True,False,0,0,10692.145955654127,0.0,12492.75,16159.476510341165,0.33833587066934073,0.0
78,2022-08-30,12358.75,12358.75,12658.25,12247.5,12503.5,797462,-0.032178663624902404,,0.27084601339014,-187.20489075002848,12964.9,12529.61,,,8.257944478458683,19.751449918705333,38.54257665197132,12789.501347202753,12929.44230104227,,0.20744376485653498,-0.010726221208300801,0.34075798838957827,0.6917753526750067,7.4501925330654615,0.9208504750255448,-5.914025821596249,-153.64787835546562,False,True,False,True,False,False,1,0,10348.086987518773,-0.032178663624902404,12492.75,16159.476510341165,0.3596273381197359,-0.03217866362490229
79,2022-08-31,12285.25,12285.25,12513.0,12276.25,12366.0,672068,-0.017841610195205804,,0.03801478352692714,-166.04561704580945,12844.1,12543.77,,,5.913277044514331,18.027684063792847,37.34875014320308,12677.445492268807,12868.09065332396,,0.013622963589799662,-0.005947203398401935,0.32878410185702067,0.6759932848349188,2.528042859534572,-3.069207280354569,-5.295898020225049,-161.7590460883518,False,True,False,True,False,False,2,0,10163.460453221382,-0.05002027382010821,12492.75,16159.476510341165,0.3710526175326699,-0.017841610195205804
80,2022-09-01,12292.25,12292.25,12299.5,12017.75,12284.75,820606,0.0017093669237497888,,0.974267968056788,-166.77604757074974,12721.0,12558.3,,,10.740574668675976,18.870588484523864,37.54715308081249,12591.84649398685,12813.248686340725,,0.17556713150925532,0.0005697889745832629,0.25276018694426905,0.6978458049886621,15.931514799767847,7.294931402311887,-2.6089975006942465,-158.9502307285909,False,True,False,True,False,False,3,1,10180.833536350958,-0.04831090689635842,12492.75,16159.476510341165,0.3699775156803012,0.0017093669237497888
81,2022-09-02,12104.25,12104.25,12461.5,12040.25,12297.75,835870,-0.0458825682848949,,0.1519287833827893,-140.6334810062832,12604.575,12565.635,,,2.859643989011502,14.028007121652593,34.396656046912526,12483.491717545327,12745.725001927322,,0.14710543530079312,-0.0152941894282983,0.0946948576473685,0.6859625865370452,5.02031340684852,-2.806310281868459,-3.981481481481493,-161.5263889803811,False,True,False,True,False,False,4,1,9713.710746422186,-0.09419347518125332,12492.75,16159.476510341165,0.39888456533811895,-0.04588256828489501
82,2022-09-06,12019.0,12019.0,12244.5,11930.0,12110.5,895450,-0.021128942313650034,,0.28298887122416533,-139.43639333479584,12515.5,12563.205,,,1.7170381050998316,12.246634439110508,33.04271723627525,12380.271335868587,12676.513096981862,,0.1693945870018073,-0.007042980771216678,0.09348535520936417,0.6256365232660228,5.109070034443169,-3.577896045910009,-3.751501501501507,-160.4172816239779,False,True,False,True,False,False,5,1,9508.47031240955,-0.11532241749490335,12492.75,16159.476510341165,0.4115854986809344,-0.021128942313649923
83,2022-09-07,12263.25,12263.25,12306.25,11921.5,12019.75,677159,0.06096597054663477,,0.8882391163092918,-108.30948137908258,12452.175,12567.66,,,70.12288989318462,39.67962008819614,40.29416106181099,12354.266594564457,12637.154706793113,,-0.09234569537005533,0.02032199018221159,0.2131655743967668,0.3826862063755854,20.662031438935912,10.398226478860046,0.9487492373398524,-135.66291875833338,False,False,False,True,False,False,6,2,10088.163433419462,-0.05435644694826858,12492.75,16159.476510341165,0.3757122375243035,0.06096597054663477
84,2022-09-08,12321.75,12321.75,12379.5,12115.75,12267.75,737024,0.014311051311846068,,0.781042654028436,-82.23829959345083,12391.375,12580.61,,,77.59329695179832,44.84199075677463,41.91665928667842,12347.040684661244,12607.116163289007,,-0.00943922149456388,0.004770350437282023,0.2125893748159917,0.3619047619047619,24.81401115933044,7.9523069484272675,2.252400960384159,-108.93076025077488,False,False,False,True,False,False,7,3,10232.535657957418,-0.04004539563642251,12492.75,16159.476510341165,0.36677802332215614,0.014311051311846068
85,2022-09-09,12592.5,12592.5,12613.75,12329.5,12345.25,535984,0.06592001947775294,,0.9252418645558487,-44.037097463727214,12335.025,12598.64,,,93.2396970625302,63.10789466399149,48.84533103022089,12401.587199180969,12605.724147737672,,-0.2319065831138631,0.021973339825917648,0.2608185937138128,0.32676138011017686,51.417624521072796,19.119735481293084,5.367845370092898,-68.56672729055767,False,False,False,True,False,False,8,4,10907.064607836774,0.025874623841330435,12492.75,16159.476510341165,0.3250360182858114,0.06592001947775294
86,2022-09-12,12740.75,12740.75,12773.75,12573.25,12626.0,444255,0.03531864204883872,,0.8354114713216958,-13.642251932290877,12347.05,12622.865,,,96.16915507427404,69.92467326817054,52.20713499453414,12476.956710474087,12618.583752715036,,-0.30743708405853126,0.01177288068294624,0.1895350859107412,0.0899233501589082,63.092029264536,16.65080761622292,7.286738041788989,-29.43583519942922,False,False,False,True,False,False,9,5,11292.287318524519,0.06119326589016916,12492.75,16159.476510341165,0.301197207019789,0.03531864204883872
87,2022-09-13,12036.5,12036.5,12889.0,12003.25,12769.5,463841,-0.16582618762631718,,0.0375388089189952,-64.88282358188744,12301.425,12631.37,,,18.793966598736844,33.34183432764513,39.07120672883088,12379.077441479845,12563.147204837414,,-0.2294912262006941,-0.05527539587543906,0.5088515288967855,0.23840627041149576,8.856372737774356,-32.26563610335336,-4.383977216443775,-47.46662612117251,True,False,True,True,False,True,10,5,9419.730362912589,-0.10463292173614802,12036.5,16159.476510341165,0.41707701008232,-0.1658261876263173
88,2022-09-14,12142.0,12142.0,12173.0,12001.75,12050.25,270232,0.026295019316246337,,0.8189781021897811,-90.33167435101704,12279.75,12638.04,,,34.56709155705401,39.289497976335966,41.44795539931865,12326.393565595436,12523.037947233852,,-0.4884570487146614,0.00876500643874878,0.48693607891784985,0.1149714891924148,16.9811320754717,-12.662045950455656,-3.3681805594018277,-48.59550937617546,False,False,False,True,False,False,11,6,9667.422354759208,-0.07833790241990168,12036.5,16159.476510341165,0.40174903880255053,0.026295019316246337
89,2022-09-15,11934.75,11934.75,12187.75,11866.5,12159.0,169928,-0.05120655575687705,,0.21245136186770427,-102.75084537810068,12244.7,12639.13,,,19.60546776435811,32.22824472921887,38.28820718442834,12239.361662129782,12467.01052368777,,-0.6212351842138979,-0.017068851918959016,0.49357767403623826,0.17360079247152055,5.042482452899889,-5.250846635815427,-5.453569511540521,-58.91964178765522,False,False,True,True,False,False,12,6,9172.386952924951,-0.12954445817677873,11934.75,16159.476510341165,0.432383410003713,-0.05120655575687705
90,2022-09-16,11814.580078125,11814.580078125,11880.0,11750.5,11880.0,754923,-0.030206729560736667,,0.4948268581081081,-130.66001743880017,12196.9330078125,12632.6516015625,,,13.053476424182719,28.51396829550019,36.54839029598674,12144.965754573164,12404.874290777028,,0.46104493955958725,-0.010068909853578889,0.4272730970778484,0.224029950415464,5.628465360122969,-3.5888946027085487,-5.785085934069955,-68.77443321516012,False,True,False,True,False,True,13,6,8895.319140811518,-0.1597511877375154,11934.75,16159.476510341165,0.44952925083191836,-0.030206729560736667
91,2022-09-19,12024.0,12024.0,12066.25,11792.25,11920.0,632663,0.05317664796129673,,0.8458029197080292,-97.23161657348487,12188.9080078125,12630.0916015625,,,59.836081087708365,42.85942565055729,41.53432277965034,12118.084475779127,12368.600548798264,,0.1662632919539241,0.017725549320432243,0.4499555675850035,0.037263362953208576,24.022837066315326,12.458242106535932,-0.5195032973200454,-56.62804166456516,False,False,False,False,False,False,0,0,8895.319140811518,0.0,0.0,16159.476510341165,0.44952925083191836,0.0
92,2022-09-20,11922.25,11922.25,12092.5,11828.25,12045.75,704882,-0.025386726546906213,,0.35572374645222327,-93.75070022740893,12179.2330078125,12630.8516015625,,,39.29212391207581,38.203339809888085,39.89406122076089,12074.565703383765,12326.090972722239,,0.21833514466980045,-0.008462242182302071,0.22987392186960892,0.04458340758501142,15.085638998682477,0.17332519030888704,-0.8968972204266321,-51.057539475841025,False,False,False,False,False,False,0,0,8895.319140811518,0.0,0.0,16159.476510341165,0.44952925083191836,0.0
93,2022-09-21,11710.0,11710.0,12140.5,11647.5,11946.0,822965,-0.05340854285055241,,0.12677484787018256,-112.15595352265518,12123.9080078125,12629.4716015625,,,16.15364577940025,29.7703456024838,36.64320755769186,11993.551102631818,12267.415641986789,,0.30036253021127335,-0.017802847616850803,0.23016677412710898,0.25875900473370833,5.034232782923882,-9.68000349971668,-3.6302294197031166,-56.83617366405184,False,False,False,False,False,False,0,0,8895.319140811518,0.0,0.0,16159.476510341165,0.44952925083191836,0.0
94,2022-09-22,11565.5,11565.5,11796.0,11510.0,11661.25,786180,-0.0370196413321946,,0.19405594405594406,-149.56779285057192,12048.2830078125,12625.5366015625,,,8.965159478476238,25.062383092109428,34.57741582650846,11898.428635380304,12200.566533226143,,0.1787838348439354,-0.012339880444064866,0.2195108935864418,0.34002673144035395,4.024655547498187,-4.023520228869995,-4.922671505097632,-64.97211325092869,False,True,False,False,True,False,0,0,8895.319140811518,0.0,11565.5,16159.476510341165,0.44952925083191836,0.0
95,2022-09-23,11376.75,11376.75,11600.25,11229.0,11583.75,799378,-0.04896026976784407,,0.397979797979798,-187.98516342032033,11926.7080078125,12617.1216015625,,,4.145620247670934,19.919029137008934,32.03676216922969,11782.500049740236,12122.107815776035,,0.14791818814427232,-0.01632008992261469,0.23067294407647507,0.5675532254387965,8.900602409638553,2.9141054962850124,-5.826177080248741,-76.83491383127199,False,True,False,True,False,False,1,0,8459.80191600632,-0.04896026976784407,11565.5,16159.476510341165,0.4764804472104949,-0.04896026976784407
96,2022-09-26,11316.25,11316.25,11537.75,11256.5,11362.5,809853,-0.01595358955765036,,0.21244444444444444,-172.23195115357717,11784.2580078125,12603.2966015625,,,3.0831067199518003,18.405631026485267,31.244303041118783,11678.88892757574,12045.359452368793,,0.12231747151075631,-0.0053178631858834535,0.08309763439804022,0.6934101017092246,5.256024096385542,-0.8044032547885518,-5.124207577767961,-82.05203337691097,False,True,True,True,False,False,2,0,8324.83770849933,-0.06491385932549443,11316.25,16159.476510341165,0.48483246328110335,-0.01595358955765047
97,2022-09-27,11333.75,11333.75,11568.25,11233.5,11315.5,841073,0.004639346073125106,,0.2994772218073189,-147.1878609386965,11713.9830078125,12591.8316015625,,,15.597578610221206,20.587196422118595,31.77004266754267,11602.191388114465,11977.587123571766,,0.12421612460757384,0.001546448691041702,0.1283615978752168,0.5138602068534117,6.3102409638554215,-0.5120481927710845,-3.0881104033970175,-77.66548781150783,False,False,False,True,False,False,3,1,8363.45951163166,-0.06027451325236932,11316.25,16159.476510341165,0.482442422792625,0.004639346073125106
98,2022-09-28,11555.75,11555.75,11613.5,11141.5,11361.0,897742,0.058762545494650986,,0.8776483050847458,-118.2828568875117,11655.3580078125,12577.4666015625,,,80.26185073083388,44.23132502740595,38.223398945140495,11591.871079644585,11937.412159422074,,0.14890940936941743,0.019587515164883662,0.22449480015235906,0.3950232544673056,23.705293276108726,11.948107163992162,1.5345222747457383,-54.261773367828596,False,False,False,True,False,False,4,2,8854.917681676587,-0.0015119677577183355,11316.25,16159.476510341165,0.4520294221158753,0.058762545494650986
99,2022-09-29,11228.25,11228.25,11567.25,11091.5,11544.0,891823,-0.08502260779265725,,0.28744088281660535,-128.789433059222,11584.7080078125,12552.7266015625,,,24.61668732023861,28.554090417300955,33.23012362550527,11511.066395279122,11869.872906143783,,0.10657935679657016,-0.028340869264219082,0.2881001184009985,0.4403680446834879,7.60778859527121,-4.93331901647391,-2.010981912144698,-55.10945998924694,False,False,False,True,False,False,5,2,8102.049488591132,-0.08653457555037558,11316.25,16159.476510341165,0.498619309641233,-0.08502260779265725
100,2022-09-30,11035.5,11035.5,11357.25,11024.25,11220.0,878168,-0.05149956582726589,,0.033783783783783786,-136.8208159924732,11506.8,12520.6366015625,12270.582197265625,,13.55486712302256,22.648405900033538,30.6891031084605,11405.384974105982,11790.408819844375,12273.688946305369,0.06835542432508586,-0.017166521942421964,0.29010871841818564,0.4645899115169995,0.6032980292264378,-10.035495270975687,-4.0019111638328715,-62.38798203087879,False,True,False,True,False,False,6,2,7684.7974576176675,-0.13803414137764147,11316.25,16159.476510341165,0.5244401975088843,-0.05149956582726589
101,2022-10-03,11285.75,11285.75,11358.25,10890.75,11030.0,757581,0.06803044719314921,,0.8449197860962567,-113.89361333899947,11432.975,12497.8816015625,12259.949697265625,,60.105209007405364,42.08709506014981,37.38374968186416,11378.799424304652,11742.346075097292,12254.125798853778,-0.062016654514776566,0.022676815731049738,0.3547534200532208,0.42977732498908455,30.454895913646876,17.5662350675987,0.013802208353332167,-44.90225507324163,False,False,False,True,False,False,7,3,8207.597665248173,-0.07000369418449226,11316.25,16159.476510341165,0.492087651478328,0.06803044719314921
102,2022-10-04,11640.75,11640.75,11675.0,11281.5,11314.5,772885,0.09436678997851278,,0.9129606099110547,-46.313038848853324,11404.825,12483.6066015625,12256.659697265624,,84.21758594903022,59.938977453522895,45.43525713048017,11437.010663348065,11732.67025842136,12241.979743430931,-0.033821277935282695,0.03145559665950426,0.4219505846030052,0.1428209030948757,57.82575173477255,28.19776984222393,3.976596241391377,-6.024165699998434,False,False,False,True,False,False,8,4,8982.12231035278,0.024363095794020517,11316.25,16159.476510341165,0.44415759355789025,0.09436678997851278
103,2022-10-05,11623.75,11623.75,11711.0,11366.5,11630.25,700889,-0.004381161007667056,,0.7467343976777939,-35.70806659164633,11396.2,12473.8316015625,12253.424697265626,,79.60931224131708,58.85303180627301,45.1359493713688,11478.50829371516,11722.29690047647,12229.737570293684,-0.09903178137358697,-0.0014603870025556853,0.40421226157068596,0.048571026326904125,58.651730346069215,9.674271014572994,3.617041082288684,20.497747660494042,False,False,False,True,False,False,9,4,8942.770186320566,0.01998193478635346,11316.25,16159.476510341165,0.44659282863540223,-0.004381161007666945
104,2022-10-06,11541.75,11541.75,11729.75,11505.25,11628.0,773914,-0.02116356597483615,,0.16258351893095768,-26.62148046092756,11393.825,12452.2866015625,12245.014697265626,,52.10462632844029,53.057172851947826,43.642520894897565,11492.562006222903,11705.101957573948,12216.114054050246,-0.004018490924857468,-0.0070545219916120505,0.32614188485366424,0.013862541952429593,52.090418083616726,-4.098881971202765,2.152580828133852,33.68986009003095,False,False,False,True,False,False,10,4,8753.509279484573,-0.0011816311884826902,11316.25,16159.476510341165,0.4583048978175243,-0.02116356597483604
105,2022-10-07,11101.5,11101.5,11564.5,11043.25,11494.5,759141,-0.11443238676977074,,0.11175059952038369,-87.8307476940061,11366.3,12419.5666015625,12233.582197265625,,11.062866041015027,31.944576987791464,36.6341353156037,11405.65933817337,11647.61605685262,12194.042488623509,-0.018004731915049848,-0.038144128923256915,0.434697525336702,0.14009415956228527,16.863372674534908,-25.671801026872046,-3.985586162716217,14.896095136130782,True,True,False,True,False,True,11,4,7751.824320021818,-0.11561401795825343,11316.25,16159.476510341165,0.5202923612617597,-0.11443238676977074
106,2022-10-10,10984.5,10984.5,11136.5,10876.75,11067.75,757732,-0.03161734900689095,,0.41482194417709334,-134.41390325644747,11333.125,12379.8266015625,12217.824697265625,,7.798084515026758,28.214889880002218,35.02441569343728,11312.068374134842,11584.46214667618,12170.091152215122,-0.01548952771307424,-0.010539116335630316,0.39486264891953704,0.16413110698824984,8.526211671612264,-17.300455804975705,-5.8001147117866365,-2.3654892631069515,False,True,True,False,True,False,0,0,7751.824320021818,0.0,10984.5,16159.476510341165,0.5202923612617597,0.0
107,2022-10-11,10845.0,10845.0,11039.5,10767.25,10987.0,833906,-0.03809913969684542,,0.28558310376492196,-148.75973995689762,11284.25,12337.4766015625,12206.919697265625,,4.577071372481598,24.032926094855313,33.15385682810866,11208.275402104877,11514.037180326068,12143.851723458387,0.06374802804629671,-0.012699713232281806,0.22479206930023402,0.2280415257202846,7.55771567436209,-3.4247176658076643,-6.6115734319617765,-19.192357803704624,False,True,False,True,False,False,1,0,7456.486482347903,-0.03809913969684542,10984.5,16159.476510341165,0.5385688096036919,-0.03809913969684542
108,2022-10-12,10840.5,10840.5,10976.75,10805.5,10875.0,731214,-0.0012448132780082943,,0.20437956204379562,-138.32018792211878,11212.725,12295.7966015625,12196.542197265626,,4.458265265222792,23.890145553935838,33.09245907036916,11126.54753497046,11449.890782199775,12118.042778439409,-0.053097526103319394,-0.0004149377593360981,0.22855124095437462,0.37141373490847723,7.6103896103896105,-0.28771604173171017,-5.244996549344375,-26.205534730937984,False,True,False,True,False,False,2,0,7447.2045489673865,-0.03934395297485371,10984.5,16159.476510341165,0.5391432052763845,-0.0012448132780082943
109,2022-10-13,11083.75,11083.75,11142.75,10484.75,10859.0,1050244,0.06731700567317023,,0.9103343465045592,-121.00414659103969,11198.275,12252.0416015625,12188.972197265624,,74.8985124619978,45.6913944100193,39.6035652057557,11117.03697164369,11415.020231514081,12097.561733321798,0.2592844300858003,0.022439001891056742,0.34790050846272336,0.07846863969590008,48.11244979919679,27.018931437880628,1.3280212483399734,-10.829483629150559,False,False,False,True,False,False,3,1,7948.528059839483,0.027973052698316514,10984.5,16159.476510341165,0.5081197058114557,0.06731700567317023
110,2022-10-14,10744.0,10744.0,11253.5,10726.75,11064.75,843525,-0.0919589489116952,,0.03274798291409587,-107.51356941728837,11169.125,12200.3816015625,12176.059697265626,,24.480540844370125,30.45889303145006,34.546738623579486,11034.13986683398,11351.113542798455,12070.758530681764,0.008859821000577752,-0.030652982970565068,0.30868993410319484,0.14659290922806134,20.823293172690764,-4.692084354734959,-2.34375,-19.407351578605358,False,False,False,True,False,False,4,1,7217.589774061528,-0.06398589621337869,10984.5,16159.476510341165,0.5533525006554098,-0.0919589489116952
111,2022-10-17,11110.25,11110.25,11146.25,10713.0,10720.0,638720,0.1022663812360387,,0.9169070975187537,-79.55956461983197,11151.575,12158.0116015625,12169.452197265626,,69.19221012182143,52.015005620510465,42.99656278396434,11051.053229759764,11328.17415777003,12051.738559777174,-0.19379097675354282,0.034088793745346235,0.4150243199803854,0.08339272986457591,50.24096385542169,10.515394912985279,2.4818093621149604,2.550098022538066,False,False,False,True,False,False,5,2,7955.706561501039,0.038280485022660016,10984.5,16159.476510341165,0.5076754772093125,0.1022663812360387
112,2022-10-18,11198.75,11198.75,11431.75,11081.5,11161.25,832215,0.023896852006030533,,0.33476088508208424,-9.041659991336669,11107.375,12118.3216015625,12162.017197265624,,76.0460601948285,56.12310015245028,44.84931611634237,11083.874734257595,11315.848047506217,12034.84769720733,0.03879887470748577,0.007965617335343511,0.39249945866842467,0.24047878128400435,57.34939759036145,14.544846050870142,2.599906520215004,24.764278991353933,False,False,False,True,False,False,6,3,8145.822903804635,0.06217733702869055,10984.5,16159.476510341165,0.4959104709492438,0.023896852006030533
113,2022-10-19,11153.25,11153.25,11382.75,11049.0,11320.25,733776,-0.012188860363879783,,0.31235955056179776,-13.627769591517342,11060.325,12080.7566015625,12150.757197265624,,61.888666658813236,53.19629056578473,44.05648764236906,11099.29145997813,11300.362519172291,12017.39031706461,-0.06663747762414013,-0.004062953454626594,0.39747966070220964,0.25207607822126976,53.69477911646587,-0.06693440428380626,1.2168766290182371,37.36686038144586,False,False,False,True,False,False,7,3,8046.5346058812665,0.049988476664810766,10984.5,16159.476510341165,0.5020547478297374,-0.012188860363879783
114,2022-10-20,11090.75,11090.75,11328.75,11008.0,11134.0,739672,-0.01681124335955886,,0.2579890880748246,-24.556523754681347,11015.225,12034.7316015625,12134.887197265625,,40.946488013994305,48.82440847860301,42.93375690887759,11097.39335776077,11280.399422108263,11999.04100385541,-0.046608560325337674,-0.0056037477865196195,0.3733387610612416,0.2441797509474824,48.674698795180724,-4.564926372155291,-0.27198116808754297,42.11436230372789,True,False,False,True,False,True,8,3,7911.2623544206845,0.03317723330525191,10984.5,16159.476510341165,0.5104258266437085,-0.01681124335955886
