,Date,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
,,Es=f,Nq=f,Spy,Es=f,Nq=f,Spy,Es=f,Nq=f,Spy,Es=f,Nq=f,Spy,Es=f,Nq=f,Spy
42,2022-07-01,3827.25,11611.25,381.239990234375,3833.5,11629.75,381.70001220703125,3744.5,11381.75,373.79998779296875,3782.0,11507.5,376.55999755859375,1752977,605401,74839700.0
43,2022-07-05,3834.0,11808.5,381.9599914550781,3857.75,11815.75,381.9800109863281,3744.0,11389.25,372.8999938964844,3828.5,11606.0,375.8800048828125,2031501,790937,81438000.0
44,2022-07-06,3848.25,11880.25,383.25,3875.0,11974.25,385.8699951171875,3808.75,11727.75,379.6000061035156,3838.0,11820.25,382.1099853515625,1684324,649912,70426200.0
45,2022-07-07,3905.0,12138.5,388.989990234375,3914.25,12168.5,389.8299865722656,3832.5,11836.5,383.2699890136719,3853.75,11901.25,385.1199951171875,1314443,550463,64525900.0
46,2022-07-08,3901.25,12152.0,388.6700134277344,3922.0,12211.0,390.6400146484375,3868.0,11952.5,385.6600036621094,3897.0,12115.0,387.2699890136719,1485497,640445,72397800.0
47,2022-07-11,3856.75,11884.25,384.2300109863281,3900.75,12149.75,386.8699951171875,3850.0,11853.0,383.5,3900.0,12149.75,385.8500061035156,1486103,578336,58366900.0
48,2022-07-12,3823.75,11779.0,380.8299865722656,3876.5,12025.5,386.1600036621094,3804.75,11712.0,378.989990234375,3862.0,11900.5,383.6499938964844,1640864,607949,62219200.0
49,2022-07-13,3804.5,11762.25,378.8299865722656,3873.0,11970.0,381.9200134277344,3752.0,11479.25,374.6600036621094,3825.0,11780.0,375.1000061035156,2157968,732270,84224600.0
50,2022-07-14,3793.25,11797.5,377.9100036621094,3806.25,11835.0,379.04998779296875,3723.75,11511.25,371.0400085449219,3795.75,11729.5,373.6099853515625,1916260,654560,89704800.0
51,2022-07-15,3865.0,12007.5,385.1300048828125,3868.25,12021.5,385.25,3780.25,11740.25,380.5400085449219,3797.75,11810.5,382.54998779296875,1523753,560980,79060400.0
52,2022-07-18,3833.75,11907.0,381.95001220703125,3909.5,12186.5,389.0899963378906,3820.25,11857.0,380.6600036621094,3878.5,12043.5,388.3800048828125,1439590,553676,63203600.0
53,2022-07-19,3937.5,12274.0,392.2699890136719,3948.0,12328.5,392.8699951171875,3834.0,11889.5,385.3900146484375,3838.5,11909.5,386.0799865722656,1611604,585591,78506000.0
54,2022-07-20,3962.5,12465.25,394.7699890136719,3977.25,12517.5,396.260009765625,3922.25,12235.75,391.0299987792969,3947.0,12330.5,392.4700012207031,1734355,643607,71843800.0
55,2022-07-21,4001.25,12640.0,398.7900085449219,4004.75,12655.25,398.8399963378906,3930.25,12373.5,391.6300048828125,3954.0,12440.0,394.1600036621094,1821097,605066,64903900.0
56,2022-07-22,3965.0,12423.5,395.0899963378906,4016.25,12698.5,400.17999267578125,3941.5,12343.75,392.75,3988.0,12559.25,398.9200134277344,1736592,634548,72197300.0
57,2022-07-25,3970.0,12354.5,395.57000732421875,3988.75,12498.5,396.4700012207031,3946.0,12266.5,393.2099914550781,3967.75,12444.5,395.75,1493471,491612,53631500.0
58,2022-07-26,3923.25,12112.5,390.8900146484375,3964.5,12334.0,394.05999755859375,3913.25,12072.0,389.95001220703125,3959.0,12311.25,393.8399963378906,1589161,536287,52946400.0
59,2022-07-27,4024.5,12619.0,401.0400085449219,4042.75,12690.0,402.8800048828125,3938.75,12191.75,394.04998779296875,3939.25,12192.0,394.3599853515625,1740431,634889,82342100.0
60,2022-07-28,4073.5,12737.5,406.07000732421875,4111.0,12948.0,406.79998779296875,3994.5,12449.0,398.1499938964844,4022.0,12580.0,401.8900146484375,2014467,645261,73966600.0
61,2022-07-29,4133.5,12971.5,411.989990234375,4144.0,13012.0,413.0299987792969,4081.0,12744.25,406.7699890136719,4105.0,12920.25,407.5799865722656,1919598,592416,87003700.0
62,2022-08-01,4120.5,12962.5,410.7699890136719,4147.25,13108.75,413.4100036621094,4097.0,12851.75,408.3999938964844,4137.5,12981.0,409.1499938964844,1776936,622511,69997500.0
63,2022-08-02,4093.75,12924.5,408.05999755859375,4143.0,13097.0,413.0,4080.5,12814.75,406.82000732421875,4119.75,12974.25,409.1199951171875,1892241,674564,63435400.0
64,2022-08-03,4156.25,13271.5,414.45001220703125,4170.0,13310.25,415.67999267578125,4084.5,12867.25,410.0,4097.0,12921.0,410.29998779296875,1696602,690056,67820600.0
65,2022-08-04,4152.25,13327.0,414.1700134277344,4173.25,13356.0,415.0899963378906,4136.0,13184.75,412.44000244140625,4150.25,13247.0,414.3699951171875,1245063,542680,45656600.0
66,2022-08-05,4146.75,13228.75,413.4700012207031,4166.25,13384.5,414.1499938964844,4103.75,13085.0,409.6000061035156,4152.0,13327.25,409.6600036621094,1722401,687792,56814900.0
67,2022-08-08,4141.75,13183.25,412.989990234375,4188.0,13419.25,417.6199951171875,4129.25,13120.5,411.8299865722656,4149.75,13227.75,415.25,1536449,597182,53886100.0
68,2022-08-09,4124.5,13031.5,411.3500061035156,4155.0,13233.75,412.75,4113.0,12963.25,410.2200012207031,4148.5,13206.25,412.2200012207031,1280085,553704,44931800.0
69,2022-08-10,4210.0,13392.0,419.989990234375,4213.5,13408.0,420.1400146484375,4113.75,12982.0,416.7200012207031,4128.75,13050.0,418.7799987792969,1627940,602069,68665700.0
70,2022-08-11,4209.75,13311.25,419.989990234375,4260.5,13575.0,424.95001220703125,4202.75,13285.0,419.2099914550781,4210.75,13380.5,422.989990234375,1598130,614816,59489700.0
71,2022-08-12,4281.0,13577.75,427.1000061035156,4282.75,13583.25,427.2099914550781,4208.25,13312.0,421.0299987792969,4219.25,13344.25,422.0299987792969,1300170,500647,61694500.0
72,2022-08-15,4298.25,13681.25,428.8599853515625,4304.75,13706.0,429.4100036621094,4249.0,13495.25,424.7099914550781,4277.0,13571.5,424.7699890136719,1317241,463768,54048300.0
73,2022-08-16,4307.75,13658.25,429.70001220703125,4327.5,13740.75,431.7300109863281,4278.75,13522.75,426.8800048828125,4294.5,13674.75,427.7300109863281,1363248,555979,59289000.0
74,2022-08-17,4276.75,13493.25,426.6499938964844,4315.0,13672.0,429.5,4255.0,13406.25,424.5400085449219,4309.25,13658.0,425.9100036621094,1638797,610667,63563400.0
