,Date,Open,High,Low,Close,Volume,IBR,CCI,SMA50,SMA200,RSI2,RSI5,EMA8,ER,EMA_100,Stoch,StochAboveSlow,Sell,Buy,LongTradeIn,LongTradeOut,HoldLong,DaysInTrade,ProfitableCloses,RollingPnL,TradePnL,RunningMax,Drawdown
150,2022-11-21,11723.0,11756.0,11553.0,11588.0,477970.0,0.1724137931034483,52.089929432436335,11404.1116015625,,11.80807782276814,49.100668194056404,11615.67286664822,0.2927669345579793,11778.16102149233,64.20502444781656,False,False,True,True,False,False,0,0,24857.20703125,0.0,29022.20703125,4165.0
151,2022-11-22,11588.0,11759.25,11526.5,11754.5,531087.0,0.9795918367346939,61.908833683479585,11398.4716015625,,69.69122975272464,60.55428517667217,11646.523340726393,0.3226634086744044,11777.66845078235,75.43415950092734,True,False,False,False,False,True,1,0,28187.20703125,3330.0,29022.20703125,835.0
152,2022-11-23,11741.5,11892.75,11720.0,11862.75,474645.0,0.8263386396526773,87.46423142067437,11392.8866015625,,83.64718468543244,66.65267589185555,11694.573709453862,0.5457429931253305,11779.437865096454,82.73478334176362,True,False,False,False,False,True,2,0,30352.20703125,5495.0,30352.20703125,0.0
153,2022-11-25,11878.0,11933.0,11766.25,11782.75,252366.0,0.09895052473763119,79.54086704230679,11389.8466015625,,49.77261536751824,58.32301239288789,11714.168440686337,0.12868747327917915,11779.50667807929,75.43410711021751,False,False,False,False,True,True,3,0,28752.20703125,3895.0,30352.20703125,1600.0
154,2022-11-28,11731.25,11788.5,11575.25,11616.25,506250.0,0.19226260257913247,40.74461890420361,11385.88,,18.532551422740966,44.01337065803643,11692.408787200484,0.20687346574425353,11776.118154538528,61.663169940873544,False,False,False,False,False,False,0,0,28752.20703125,0.0,30352.20703125,1600.0
155,2022-11-29,11625.0,11704.5,11465.0,11524.75,555859.0,0.24947807933194155,19.777209673260185,11375.895,,10.966942681888867,37.66523293524323,11655.151278933708,0.19116977696859352,11770.905778186983,54.68243372115201,False,False,True,True,False,False,0,0,28752.20703125,0.0,30352.20703125,1600.0
156,2022-11-30,11520.0,12078.5,11497.75,12042.25,769082.0,0.9375807145931985,75.73827388978262,11378.295,,84.15139902091884,69.13621046309387,11741.173216948438,0.09540269616315243,11776.52712817704,94.16364676711807,True,False,False,False,False,True,1,0,39102.20703125,10350.0,39102.20703125,0.0
157,2022-12-01,12079.25,12145.0,11943.25,12062.75,629297.0,0.5923172242874845,104.79300657659576,11385.35,,85.12041698307631,69.8889746621747,11812.63472429323,0.24822422729890575,11782.451295516532,87.90441176470588,True,False,False,False,False,True,2,0,39512.20703125,10760.0,39512.20703125,0.0
158,2022-12-02,12039.75,12067.75,11740.5,12010.25,588295.0,0.8242933537051184,80.86103394088408,11394.245,,64.82069758868167,64.82742033227858,11856.549230005847,0.22609843484819914,11787.161994808792,80.18382352941177,False,False,False,False,True,True,3,0,38462.20703125,9710.0,39512.20703125,1050.0
159,2022-12-05,12000.5,12015.75,11745.5,11805.75,537924.0,0.22294172062904719,59.50120942225694,11402.825,,22.681302819899756,47.92694261158843,11845.26051222677,0.0639829815087547,11787.54604333619,50.11029411764706,False,False,True,True,False,False,0,0,38462.20703125,0.0,39512.20703125,1050.0
160,2022-12-06,11812.0,11846.25,11502.0,11566.0,657271.0,0.1859114015976761,-15.315930815823895,11407.82,,8.98519209054254,34.67825648005636,11783.202620620823,0.013353566009104704,11782.972588770575,14.852941176470589,False,False,True,False,False,True,1,0,33667.20703125,-4795.0,39512.20703125,5845.0
161,2022-12-07,11566.0,11596.25,11422.5,11509.5,634691.0,0.5007194244604316,-78.60571682567553,11411.335,,6.994494031036865,32.066990367307326,11722.379816038418,0.15934959349593497,11777.33194179461,12.04152249134948,False,False,False,False,False,True,2,0,32537.20703125,-5925.0,39512.20703125,6975.0
162,2022-12-08,11500.0,11685.75,11433.0,11645.5,600826.0,0.8407517309594461,-75.53612191749981,11413.13,,54.995718484783815,44.615274869770055,11705.295412474325,0.13879571953362083,11774.615014323099,30.865051903114185,True,False,False,False,True,True,3,0,35257.20703125,-3205.0,39512.20703125,4255.0
163,2022-12-09,11641.5,11748.0,11517.0,11569.75,504052.0,0.22835497835497837,-76.67386864071621,11419.96,,34.91939774433244,39.53135243878908,11675.174209702252,0.1364509929532351,11770.396351247371,20.380622837370243,False,False,False,False,False,False,0,0,35257.20703125,0.0,39512.20703125,4255.0
164,2022-12-12,11553.0,11716.0,11522.75,11711.75,354886.0,0.9780077619663649,-50.12619350129356,11433.485,,72.52412634655346,52.27461203560705,11683.302163101753,0.06215424666449723,11769.189635724164,40.034602076124564,True,False,False,False,False,False,0,0,35257.20703125,0.0,39512.20703125,4255.0
165,2022-12-13,11691.25,12229.5,11680.5,11839.75,407612.0,0.2900728597449909,87.35468334062301,11444.565,,86.5426466060496,61.4326376089073,11718.06834907914,0.20025429116338206,11770.640372543394,51.70384138785626,True,False,False,False,False,False,0,0,35257.20703125,0.0,39512.20703125,4255.0
166,2022-12-14,11839.0,11948.5,11613.75,11750.75,197122.0,0.409260642270351,17.11657890715049,11446.765,,50.62413600491555,52.6514584128862,11725.330938172665,0.254696373962429,11770.231731898622,40.67534076827757,False,False,False,False,False,False,0,0,35257.20703125,0.0,39512.20703125,4255.0
167,2022-12-15,11758.75,11779.5,11298.25,11347.25,182838.0,0.10181818181818182,-130.80795467988048,11441.235,,10.627899757117476,29.08823822952135,11641.312951912074,0.4684124386252046,11761.5481713095,5.261744966442953,False,False,False,False,False,False,0,0,35257.20703125,0.0,39512.20703125,4255.0
168,2022-12-16,11340.25,11381.25,11206.5,11327.0400390625,665526.0,0.6897856312589413,-185.5172391154815,11436.94080078125,,9.848461326197082,28.295422306009826,11571.47452683439,0.4569324568364471,11752.634464647368,11.782995020772239,False,False,False,False,False,False,0,0,35257.20703125,0.0,39512.20703125,4255.0
169,2022-12-19,11328.75,11411.0,11131.75,11193.25,562529.0,0.22023276633840644,-180.23445389997613,11438.77580078125,,4.996663073653707,23.088129340691694,11487.424631982303,0.42997542997543,11741.167155867644,5.602368480983831,False,False,True,True,False,False,0,0,35257.20703125,0.0,39512.20703125,4255.0
170,2022-12-20,11182.5,11247.0,11043.5,11175.75,625090.0,0.6498771498771498,-182.96230397258142,11442.60080078125,,4.426220816023857,22.413704203040822,11418.163602652903,0.3245997088791849,11729.584261285909,11.150927487352446,True,False,False,False,False,True,1,0,34907.20703125,-350.0,39512.20703125,4605.0
171,2022-12-21,11206.5,11389.75,11181.0,11334.5,631322.0,0.7353293413173653,-112.85907373514311,11452.39080078125,,68.88137754221366,41.7183734325853,11399.571690952258,0.13415101571483326,11721.496262598524,24.536256323777405,True,False,False,False,False,True,2,0,38082.20703125,2825.0,39512.20703125,1430.0
172,2022-12-22,11357.0,11384.75,10870.5,11054.25,714500.0,0.3573164803111327,-153.22531693233557,11456.66580078125,,20.3723713788262,26.931424508884433,11322.833537407312,0.4081104400345125,11707.845818307998,13.520971302428256,False,False,False,False,True,True,3,0,32477.20703125,-2780.0,39512.20703125,7035.0
173,2022-12-23,11061.0,11143.0,10916.25,11075.25,534525.0,0.701212789415656,-146.1342968554937,11456.49580078125,,27.97410878079026,29.279333385036267,11267.81497353902,0.3547345767575323,11694.91273148061,15.066225165562914,False,False,False,False,False,False,0,0,32477.20703125,0.0,39512.20703125,7035.0
174,2022-12-27,11104.0,11183.75,10896.0,10915.5,499799.0,0.0677671589921807,-134.69239235478912,11459.92580078125,,11.406605423406148,22.426820157400698,11189.522757197015,0.5640162918363733,11678.988281849157,3.3112582781456954,False,False,True,True,False,False,0,0,32477.20703125,0.0,39512.20703125,7035.0
175,2022-12-28,10915.75,10996.5,10758.75,10772.75,635572.0,0.058885383806519455,-146.03925259213858,11453.17580078125,,5.541384735735235,17.779068078305073,11096.906588931011,0.7479845776375745,11660.484261531188,0.9518952915179331,False,False,True,False,False,True,1,0,29622.20703125,-2855.0,39512.20703125,9890.0
176,2022-12-29,10785.75,11071.5,10777.5,11032.75,470004.0,0.8681972789115646,-105.66469297523977,11449.85580078125,,67.12281597443331,44.136811156898176,11082.649569168565,0.449452269170579,11647.674770915131,18.629950705422402,True,False,False,False,False,True,2,0,34822.20703125,2345.0,39512.20703125,4690.0
177,2022-12-30,11033.5,11051.5,10855.5,11022.25,462484.0,0.8507653061224489,-92.55906532052967,11447.23580078125,,63.76514965951856,43.43393156730985,11069.227442686662,0.26982150269821503,11634.920110518766,17.916029236783952,True,False,False,False,True,True,3,0,34612.20703125,2135.0,39512.20703125,4900.0
178,2023-01-03,11122.5,11182.0,10844.75,10945.5,657681.0,0.2987398072646405,-82.10281168850737,11444.33080078125,,36.83111863786721,37.91682866863309,11041.73245542296,0.3025598135219797,11620.868668052892,12.697603263641,False,False,False,False,False,False,0,0,34612.20703125,0.0,39512.20703125,4900.0
179,2023-01-04,10941.25,11068.5,10863.5,10999.25,758003.0,0.6621951219512195,-79.39269431977064,11437.14580078125,,60.311757885624445,44.12945131086146,11032.291909773414,0.1642675698560542,11608.206461776834,20.21433074175247,True,False,False,False,False,False,0,0,34612.20703125,0.0,39512.20703125,4900.0
180,2023-01-05,10988.5,11046.75,10805.0,10820.25,694452.0,0.06308169596690796,-91.33771399699515,11423.97580078125,,17.35202840328651,31.15237582889786,10985.171485379322,0.264804469273743,11592.165106584005,6.0249816311535636,False,False,True,True,False,False,0,0,34612.20703125,0.0,39512.20703125,4900.0
181,2023-01-06,10838.75,11165.75,10751.0,11113.5,736332.0,0.8740204942736588,-56.993073343897784,11411.97580078125,,75.20951485970416,57.029414586982725,11013.688933072806,0.14962762356127285,11582.4257757503,54.92424242424242,True,False,False,False,False,True,1,0,40477.20703125,5865.0,40477.20703125,0.0
182,2023-01-09,11126.5,11385.5,11120.25,11185.5,646318.0,0.24599434495758718,2.0188672532079233,11406.76580078125,,81.55136606114701,61.47356666606861,11051.869170167738,0.10344827586206896,11574.353981593116,65.83333333333333,True,False,False,False,False,True,2,0,41917.20703125,7305.0,41917.20703125,0.0
183,2023-01-10,11184.75,11288.75,11094.0,11282.0,559281.0,0.9653401797175867,5.318039159740691,11407.70080078125,,89.05602466371977,67.16318905816046,11103.009354574908,0.15380323600520737,11568.411908009,83.13111545988258,True,False,False,False,True,True,3,0,43847.20703125,9235.0,43847.20703125,0.0
184,2023-01-11,11282.5,11479.5,11239.75,11476.5,500153.0,0.9874869655891554,64.49100927956673,11405.49080078125,,95.85422965132587,76.06771958608542,11186.007275780485,0.406816533720087,11566.544781519091,99.5881949210707,True,False,False,False,False,False,0,0,43847.20703125,0.0,43847.20703125,0.0
185,2023-01-12,11474.5,11579.75,11291.0,11534.25,754571.0,0.8424242424242424,105.15889020321374,11407.23080078125,,96.97140760395101,78.25613238375168,11263.394547829266,0.5884853168469861,11565.889071428583,94.50980392156863,True,False,False,False,False,False,0,0,43847.20703125,0.0,43847.20703125,0.0
186,2023-01-13,11528.5,11619.5,11389.0,11608.0,482002.0,0.9501084598698482,143.58258750733162,11412.75080078125,,98.20609428027196,81.0258057485382,11339.97353720054,0.5192958700067705,11566.743658674062,98.67587795048935,True,False,False,False,False,False,0,0,43847.20703125,0.0,43847.20703125,0.0
188,2023-01-17,11613.5,11685.0,11510.25,11624.5,576141.0,0.65379113018598,160.0408245621547,11426.35080078125,,98.48284987358323,81.67846362126825,11403.201640044865,0.5407407407407407,11567.915173414009,93.52248394004283,False,False,False,False,False,False,0,0,43847.20703125,0.0,43847.20703125,0.0
189,2023-01-18,11619.75,11759.5,11468.0,11475.75,619614.0,0.026586620926243566,131.01847685736456,11441.30580078125,,26.042413912218237,58.862304276609734,11419.323497812673,0.4471853257432005,11566.046618991933,71.864154685176,False,False,False,False,False,False,0,0,43847.20703125,0.0,43847.20703125,0.0
190,2023-01-19,11470.5,11487.0,11308.5,11356.5,594769.0,0.2689075630252101,64.69210949755924,11450.63080078125,,11.949488218446106,45.9887605496025,11405.362720520967,0.2855144855144855,11561.80028032602,60.03966286564204,False,False,True,True,False,False,0,0,43847.20703125,0.0,43847.20703125,0.0
191,2023-01-20,11401.0,11686.75,11365.25,11677.0,577769.0,0.9696734059097978,110.20236816436432,11463.88580078125,,77.47399431553671,68.86514418808268,11465.726560405197,0.6151498833243583,11564.133655689837,91.8195339613287,True,False,False,False,False,True,1,0,50257.20703125,6410.0,50257.20703125,0.0
192,2023-01-23,11676.75,11983.0,11650.5,11934.0,593978.0,0.8526315789473684,163.7566050740099,11480.68080078125,,89.73036599765256,78.14391879928999,11569.787324759598,0.6048654625875415,11571.621922020717,96.02272727272727,True,False,False,False,False,True,2,0,55397.20703125,11550.0,55397.20703125,0.0
193,2023-01-24,11933.0,12010.5,11835.75,11909.5,511370.0,0.4220314735336195,150.57963832123494,11502.25580078125,,81.29674909329677,75.4639706397653,11645.279030368576,0.5530939648586708,11578.45952288596,91.98094481937277,False,False,False,False,True,True,3,0,54907.20703125,11060.0,55397.20703125,490.0
194,2023-01-25,11970.5,11976.5,11604.5,11873.25,633473.0,0.7224462365591398,111.91761840972606,11507.07580078125,,63.606056910201346,70.96291293734443,11695.939245842226,0.47347347347347346,11584.422571415658,89.1028185788011,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
195,2023-01-26,11874.75,12113.0,11867.25,12106.75,621434.0,0.9745676500508647,140.14088274006656,11512.25080078125,,90.43113416854898,80.38360800323233,11787.230524543953,0.48941953018831297,11594.983757820417,99.54111600587372,True,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
196,2023-01-27,12049.0,12308.5,12016.0,12222.25,588072.0,0.7051282051282052,153.78304816182577,11522.00080078125,,94.46625265305445,83.6612017497037,11883.90151908974,0.5113340765514679,11607.661459072473,92.89831206257719,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
197,2023-01-30,12212.5,12252.0,11960.0,11968.0,634667.0,0.0273972602739726,116.05604898398614,11523.27580078125,,33.070142050548725,57.31187187796783,11902.590070403132,0.23591087811271297,11614.941296801217,71.96377109921778,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
198,2023-01-31,11984.0,12156.0,11871.0,12152.0,585202.0,0.9859649122807017,105.72123828265477,11531.52580078125,,65.51251273273105,66.77741895452485,11958.014499202436,0.3114850900501919,11625.787024955356,85.35672514619883,True,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
199,2023-02-01,12116.0,12524.5,12055.25,12414.25,668515.0,0.7650506126798082,141.9609570658249,11545.60080078125,,85.51992961430886,76.18529367600559,12059.40016604634,0.5193691200885445,11641.703531302725,91.0620186461289,True,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
200,2023-02-02,12520.0,12949.75,12501.75,12846.75,817822.0,0.7700892857142857,189.80783667003584,11568.37580078125,,95.03002056587907,84.96324167371166,12234.366795813821,0.702865228157057,11666.020148879945,93.72429550647372,True,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
201,2023-02-03,12748.25,12878.0,12551.25,12624.0,824209.0,0.22264728385615914,155.6204674376754,11589.09580078125,11990.580048828126,56.683168781406664,68.66851612634326,12320.951952299638,0.46823238566131026,11685.34392707532,80.15232292460016,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
202,2023-02-06,12572.0,12608.5,12455.75,12515.5,535147.0,0.3911620294599018,116.5169608794902,11604.31580078125,11983.133798828125,40.688305918476956,61.4884038710957,12364.184851788608,0.310298826040555,11702.083139415707,73.54150799695354,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
203,2023-02-07,12513.0,12818.5,12459.25,12776.75,744996.0,0.883785664578984,127.74427328326087,11622.59580078125,11978.376298828125,74.85605518755881,70.70714867237515,12455.865995835584,0.4108729124718702,11723.744810636957,89.45925361766946,True,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
204,2023-02-08,12747.0,12808.5,12512.75,12545.25,590355.0,0.10989010989010989,105.49446642705037,11637.84580078125,11974.335048828125,37.04019433451762,55.888531407706736,12475.729107872121,0.29141370338248046,11740.29772299062,74.4714420952982,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
205,2023-02-09,12555.0,12728.5,12366.5,12425.5,612404.0,0.16298342541436464,77.87809565248935,11654.03080078125,11968.783798828124,24.326318502657458,49.21877873114608,12464.56708390054,0.14539856312008212,11754.099404634393,61.02954841107601,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
206,2023-02-10,12448.75,12451.5,12243.25,12346.25,600244.0,0.49459783913565425,43.65209979542026,11670.46080078125,11965.435048828125,16.72697757991844,44.79632608458534,12438.274398589308,0.0575139146567718,11766.022733450945,55.138450102211486,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
207,2023-02-13,12357.5,12567.0,12265.25,12540.5,467840.0,0.9121789560894781,56.83706033479641,11680.42580078125,11963.092548828125,67.10408662347206,56.71314114954437,12460.991198902795,0.27313931297709926,11781.612124252708,69.57814532614756,True,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
208,2023-02-14,12547.25,12687.0,12390.5,12631.0,719204.0,0.8111298482293423,70.42671145914663,11691.79080078125,11958.973798828125,78.96274454633937,61.54725753130292,12498.770932479953,0.23920099875156056,11798.703796755817,70.55427251732101,True,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
209,2023-02-15,12620.75,12756.5,12524.25,12730.0,568579.0,0.8858988159311088,82.17677974826316,11706.18580078125,11958.363798828124,88.23878211447054,66.64134288671988,12550.15516970663,0.1716732363735218,11817.437654963656,79.62920046349942,True,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
210,2023-02-16,12740.0,12792.75,12455.25,12482.5,682325.0,0.08074074074074074,58.8653941318094,11719.72080078125,11955.411298828125,27.534443751569995,47.130025463383916,12535.120687549601,0.2201904186187094,11830.81178202668,56.68597914252607,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
211,2023-02-17,12462.5,12466.25,12265.75,12390.0,629355.0,0.6197007481296758,5.703555793654346,11736.20080078125,11951.923798828126,18.18380164045398,41.4592685300615,12502.87164587191,0.15354330708661418,11842.053366489215,48.11123986095017,False,False,False,False,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
212,2023-02-21,12380.0,12417.75,12090.25,12096.75,609494.0,0.01984732824427481,-47.05757215001501,11747.94580078125,11944.751298828125,5.766713291651968,28.073439287877648,12412.622391233708,0.24506217995610827,11847.172091924576,4.639463387367244,False,False,True,True,False,False,0,0,54907.20703125,0.0,55397.20703125,490.0
213,2023-02-22,12108.0,12190.5,12034.0,12097.5,640711.0,0.4057507987220447,-79.4564992010926,11756.98580078125,11940.948798828125,6.0947166961633314,28.147604143318688,12342.595193181773,0.46901432763680306,11852.201532083096,6.934206934206935,False,False,False,False,False,True,1,0,54922.20703125,15.0,55397.20703125,475.0
214,2023-02-23,12176.25,12261.0,12028.5,12207.5,640962.0,0.7698924731182796,-73.04190517691057,11769.74080078125,11938.507548828125,53.535761982852094,39.57101052468748,12312.574039141378,0.2545694365931788,11859.33791312952,21.071218363743377,True,False,False,False,False,True,2,0,57122.20703125,2215.0,57122.20703125,0.0
215,2023-02-24,12190.0,12214.5,11923.0,11997.0,643618.0,0.2538593481989708,-112.0080057790064,11775.44580078125,11937.523798828124,18.249529114880858,28.668458956857066,12242.446474887738,0.30229276895943563,11862.10215404162,8.263539921831379,False,False,False,False,True,True,3,0,52912.20703125,-1995.0,57122.20703125,4210.0
216,2023-02-27,12003.0,12189.5,11990.0,12083.25,578952.0,0.4674185463659148,-94.76276579887075,11780.31580078125,11936.195048828125,46.91975974834826,37.48952055846046,12207.06948046824,0.18462618462618463,11866.541546837503,17.89503070910106,True,False,False,False,False,False,0,0,52912.20703125,0.0,57122.20703125,4210.0
217,2023-02-28,12093.5,12172.75,12025.75,12072.25,646026.0,0.3163265306122449,-95.07473402519433,11786.74580078125,11936.707548828124,43.06718570888906,36.76472722375213,12177.109595919743,0.3772406847935549,11870.669879997424,16.854884246188593,True,False,True,True,False,False,0,0,52912.20703125,0.0,57122.20703125,4210.0
218,2023-03-01,12041.25,12141.75,11924.75,11961.75,759645.0,0.17050691244239632,-118.21647668995422,11799.03580078125,11936.780048828125,16.253845234358323,29.583037016416668,12129.251907937578,0.5306243805748265,11872.497266053691,4.455303248059788,False,False,False,False,False,True,1,0,50702.20703125,-2210.0,57122.20703125,6420.0
219,2023-03-02,11967.0,12096.25,11832.5,12062.0,752009.0,0.8701421800947867,-108.48447844461225,11813.735,11935.176298828124,60.67670100582251,42.353349240713534,12114.307039507006,0.5291089108910891,11876.298360234683,23.90002603488675,True,False,False,False,False,True,2,0,52707.20703125,-205.0,57122.20703125,4415.0
220,2023-03-03,12049.0,12329.0,12012.0,12311.25,675472.0,0.944006309148265,-39.23823937444818,11836.095,11935.508798828125,89.19001093655855,63.13252811208963,12158.072141838784,0.13545580383626657,11885.020495919829,49.856808122884665,True,False,False,False,True,True,3,0,57692.20703125,4780.0,57692.20703125,0.0
221,2023-03-06,12306.25,12486.25,12276.25,12323.5,612506.0,0.225,10.068176555608833,11859.05,11934.325048828125,89.909217206195,63.93125133512653,12194.833888096831,0.05616554054054054,11893.81116862469,51.132517573548554,True,False,False,False,False,False,0,0,57692.20703125,0.0,57692.20703125,0.0
222,2023-03-07,12320.25,12381.25,12142.25,12169.0,685006.0,0.11192468619246862,-28.300504526919333,11875.74,11935.492548828124,33.57042945934789,47.65473604554559,12189.093024075313,0.06912221956469744,11899.326819255843,35.0429575631346,False,False,False,False,False,False,0,0,57692.20703125,0.0,57692.20703125,0.0
223,2023-03-08,12170.0,12254.5,12108.25,12228.25,633419.0,0.8205128205128205,-33.952967525195966,11899.22,11937.242548828124,55.13365882747883,53.34831612666993,12197.794574280799,0.11845979614949037,11905.917885877743,41.21322572246811,False,False,False,False,False,False,0,0,57692.20703125,0.0,57692.20703125,0.0
224,2023-03-09,12231.0,12353.5,11977.5,12007.25,816838.0,0.07912234042553191,-59.03492075699037,11917.86,11938.075048828125,16.11383813916359,35.39721577935424,12155.451335551732,0.16484873430747068,11907.947931025028,26.730401529636712,False,False,True,True,False,False,0,0,57692.20703125,0.0,57692.20703125,0.0
225,2023-03-10,12005.0,12109.0,11795.0,11840.25,871209.0,0.14410828025477707,-126.21230758675426,11936.355,11937.100048828124,7.7859557877549435,26.860084740357493,12085.406594318014,0.13383137673425827,11906.592013051626,6.5461121157323685,False,False,True,False,False,True,1,0,54352.20703125,-3340.0,57692.20703125,3340.0
226,2023-03-13,11894.75,12095.75,11674.25,11931.75,694438.0,0.6109134045077106,-119.97164205260566,11959.535,11937.903798828125,41.12735153704097,37.228655813533706,12051.260684469567,0.12877178070548237,11907.095786590045,31.711822660098523,True,False,False,False,False,True,2,0,56182.20703125,-1510.0,57692.20703125,1510.0
227,2023-03-14,11960.0,12223.0,11921.75,12207.0,364395.0,0.9468879668049792,-32.88237890436529,11983.02,11939.227548828125,81.45929589792786,59.05501897183901,12085.869421254107,0.0935276765573486,11913.099852450356,65.60960591133005,True,False,False,False,True,True,3,0,61687.20703125,3995.0,61687.20703125,0.0
228,2023-03-15,12200.75,12280.0,11972.0,12247.75,261341.0,0.8952922077922078,-5.007296571200804,12007.53,11939.070048828125,84.58596671050728,61.530431377115825,12121.84288319764,0.20860685630926332,11919.798070025689,70.62807881773399,True,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
229,2023-03-16,12264.5,12600.5,12189.25,12583.0,181754.0,0.9574468085106383,151.00825674387264,12040.28,11938.596298828124,95.91656437877518,76.27860623260898,12224.322242487055,0.3244084682440847,11933.069608018579,98.110661268556,True,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
230,2023-03-17,12575.75,12636.5,12531.75,12594.650390625,734052.0,0.6004810560859188,217.11817019217904,12072.1880078125,11938.33705078125,96.11504765423334,76.66717685622577,12306.617386517708,0.20710341254401451,11946.30593400326,95.65085898934788,True,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
231,2023-03-20,12690.0,12750.0,12525.25,12688.5,694471.0,0.7263626251390434,216.24713462079245,12109.5530078125,11939.02455078125,97.82124349736216,79.97083173628363,12391.480189513772,0.2517241379310345,11961.152054080003,94.2830583313967,False,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
232,2023-03-21,12699.75,12898.25,12676.5,12867.25,565860.0,0.8602029312288614,217.99247750862057,12144.6280078125,11938.89205078125,99.18489138452887,85.02037344128499,12497.206814066267,0.47363065965745293,11979.273103168505,97.4673202614379,True,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
233,2023-03-22,12873.25,13082.0,12678.0,12707.0,713083.0,0.07178217821782178,173.1579276581414,12175.0580078125,11939.67205078125,46.736525941430145,66.29159279666392,12543.82752205154,0.3039200126963974,11993.824043617471,73.36174746936601,False,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
234,2023-03-23,12695.0,13031.0,12694.25,12854.0,838385.0,0.47438752783964366,149.09457648495743,12206.4980078125,11940.91705078125,72.96466517971058,73.08902940562726,12612.75473937342,0.564029975020816,12011.019990370514,83.80394246137453,False,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
235,2023-03-24,12871.5,12924.75,12728.0,12890.25,676547.0,0.8246505717916137,123.8911132556622,12234.7730078125,11941.81080078125,78.24750791334364,74.66390858356772,12674.420352845993,0.7661437431594309,12028.593525247175,86.37897353933582,True,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
236,2023-03-27,12916.0,12984.5,12765.5,12788.5,562634.0,0.1050228310502283,107.64415027400554,12259.8580078125,11942.67455078125,37.3146663200441,61.94473975269695,12699.771385546883,0.6204961071881224,12043.77927517801,79.1511276860238,False,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
237,2023-03-28,12810.5,12833.5,12634.25,12732.5,537965.0,0.493099121706399,73.53771008153069,12282.3480078125,11944.96205078125,23.679558317013317,55.44663340104199,12707.04441098091,0.4524321997417133,12057.5399690748,75.17314864144912,False,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
238,2023-03-29,12745.5,12994.0,12742.0,12965.0,566316.0,0.8849206349206349,97.94993005710157,12309.1580078125,11950.58705078125,81.08163308505857,71.1518819080557,12764.367875207376,0.5300203214483651,12075.667862858721,91.68886521044219,True,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
239,2023-03-30,12962.5,13111.75,12931.5,13082.0,583151.0,0.8349514563106796,114.55778560967683,12341.2830078125,11959.51455078125,89.23240058779527,76.38761066588253,12834.95279182796,0.439647577092511,12095.76736911445,97.9304347826087,True,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
240,2023-03-31,13084.25,13311.5,13057.5,13301.75,624955.0,0.9616141732283464,134.27020016882017,12380.1880078125,11969.45205078125,95.88772967222044,83.44269644233431,12938.685504755082,0.526468479656578,12119.850382025215,99.2984349703184,True,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
241,2023-04-03,13262.0,13278.75,13154.0,13270.0,542896.0,0.9298597194388778,121.66459578759145,12412.0480078125,11977.83330078125,81.35691515454644,79.17050564284222,13012.310948142842,0.4539422326307572,12142.814581298591,96.90182904068682,False,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
242,2023-04-04,13259.0,13348.75,13168.25,13219.0,577032.0,0.28116343490304707,112.70931840621694,12437.7480078125,11988.30455078125,54.71812187440736,71.79036048163253,13058.241848555543,0.30500758725341426,12164.298461695284,88.8098318240621,False,False,False,False,False,False,0,0,61687.20703125,0.0,61687.20703125,0.0
