,Date,Open,High,Low,Close,Adj close,Volume,IBR,CCI,SMA50,SMA200,RSI2,RSI5,EMA8,ER,EMA_100,Stoch,StochAboveSlow,Sell,Buy,LongTradeIn,LongTradeOut,HoldLong,DaysInTrade,ProfitableCloses,RollingPnL,TradePnL,RunningMax,Drawdown,DailyReturn
489,2005-03-15,1520.0,1523.5,1501.0,1504.5,1504.5,47361,0.15555555555555556,-86.35634028892338,1531.63,1485.0876000976561,19.048270343803082,33.44341204218502,1517.2948634818804,0.24623115577889448,1526.116107932645,17.88617886178862,False,False,True,True,False,False,0,0,17477.19970703125,0.0,19520.0,2042.80029296875,0.0
490,2005-03-16,1504.5,1510.5,1482.5,1486.5,1486.5,45769,0.14285714285714285,-176.27137012652736,1529.05,1485.2376000976562,6.70373092009622,23.16128685387426,1510.4515604859068,0.3392070484581498,1525.3315879203221,5.517241379310345,False,False,True,False,False,True,1,0,17117.19970703125,-360.0,19520.0,2402.80029296875,-0.02059826551362054
491,2005-03-17,1486.0,1497.0,1482.5,1489.5,1489.5,23465,0.4827586206896552,-178.13333333333273,1527.19,1485.2301000976563,23.277485951603254,27.786677295583374,1505.7956581557053,0.23222748815165878,1524.622013734054,9.655172413793103,False,False,True,False,True,True,2,1,17177.19970703125,-300.0,19520.0,2342.80029296875,0.0035052462451177213
492,2005-03-18,1488.5,1493.0,1483.0,1486.9000244140625,1486.9000244140625,318215,0.39000244140625,-165.03605248249355,1525.6180004882813,1485.2021002197266,17.797362943954056,26.085588504309925,1501.59662843534,0.39237883795570516,1523.8750046507603,6.068999191810345,False,False,True,True,False,False,0,0,17177.19970703125,0.0,19520.0,2342.80029296875,0.0
493,2005-03-21,1492.5,1500.0,1479.0,1488.5,1488.5,315582,0.4523809523809524,-132.22881866211793,1524.1280004882813,1485.2871002197267,36.26483431036857,29.409801679995766,1498.68626656082,0.7070711429918959,1523.1744736619946,12.5,True,False,False,False,True,True,1,1,17209.19921875,31.99951171875,19520.0,2310.80078125,0.001862906193356606
494,2005-03-22,1487.0,1499.5,1473.0,1474.5,1474.5,302046,0.05660377358490566,-145.9205383265624,1522.2680004882814,1485.2496002197265,7.353603655632341,19.712870627238033,1493.3115406584157,0.7125159205801292,1522.2105743510076,1.829268292682927,False,False,True,True,False,False,0,0,17209.19921875,0.0,19520.0,2310.80078125,0.0
495,2005-03-23,1473.5,1489.0,1463.5,1479.0,1479.0,309758,0.6078431372549019,-150.9855113697727,1520.4880004882812,1485.2346002197266,38.74625520512762,29.104775497476666,1490.1311982898787,0.5829019230830047,1521.3548773431096,16.939890710382514,True,False,True,False,True,True,1,1,17299.19921875,90.0,19520.0,2220.80078125,0.005229761063021643
496,2005-03-24,1479.0,1495.0,1478.0,1480.0,1480.0,216970,0.11764705882352941,-102.5451540593104,1518.9080004882812,1485.3271002197266,46.76352087492768,31.33595563031858,1487.879820892128,0.5727159326209157,1520.535929414677,18.0327868852459,True,False,True,True,False,False,0,0,17299.19921875,0.0,19520.0,2220.80078125,0.0
497,2005-03-28,1482.0,1494.0,1479.5,1481.0,1481.0,202004,0.10344827586206896,-87.91313676946751,1517.1680004882812,1485.3296002197267,57.808171313963705,33.93491599643667,1486.3509718049884,0.44303831697358104,1519.7530027401508,19.886363636363637,True,False,False,False,True,True,1,1,17319.19921875,20.0,19520.0,2200.80078125,0.001156122878700705
498,2005-03-29,1481.0,1492.5,1465.5,1477.0,1477.0,348328,0.42592592592592593,-98.37423274384244,1515.7080004882812,1485.3271002197266,21.734751495208386,28.534674270881155,1484.2729780705465,0.6342673965418076,1518.9063694259544,17.647058823529413,False,False,False,False,False,False,0,0,17319.19921875,0.0,19520.0,2200.80078125,0.0
499,2005-03-30,1477.0,1500.5,1475.0,1499.0,1499.0,338278,0.9411764705882353,-46.304421649583674,1514.4380004882812,1485.4996002197265,90.04792398376739,65.87227727948698,1487.545649610425,0.07670855990983476,1518.5121660019245,49.65034965034965,True,False,True,True,False,False,0,0,17319.19921875,0.0,19520.0,2200.80078125,0.0
500,2005-03-31,1499.0,1504.5,1485.5,1491.0,1491.0,282370,0.2894736842105263,-33.835176054508494,1512.7380004882812,1485.6678503417968,55.0821241215674,53.23095194703812,1488.3132830303305,0.07293360715091227,1517.9673463986562,38.46153846153846,True,False,False,False,False,True,1,0,17159.19921875,-160.0,19520.0,2360.80078125,-0.009238302416821997
501,2005-04-01,1491.5,1508.0,1473.0,1480.0,1480.0,400198,0.2,-53.91302404473365,1511.4880004882812,1485.777850341797,26.637635564392568,40.028103096134835,1486.4658868013682,0.13629851729126313,1517.2154849720484,27.5,False,False,False,False,False,True,2,0,16939.19921875,-380.0,19520.0,2580.80078125,-0.012821111125022933
502,2005-04-04,1478.0,1490.0,1468.5,1485.0,1485.0,279498,0.7674418604651163,-70.98759612128347,1510.7380004882812,1485.8053503417968,50.075149296636994,47.43576420237076,1486.140134178842,0.026352636025484093,1516.5775273091624,35.833333333333336,True,False,True,False,True,True,3,1,17039.19921875,-280.0,19520.0,2480.80078125,0.005903466787810618
503,2005-04-05,1486.5,1495.0,1484.5,1491.5,1491.5,218188,0.6666666666666666,-29.367301237425362,1510.3780004882813,1485.780350341797,72.72816221091347,56.222669745329846,1487.3312154724324,0.03896103896103896,1516.080921804516,59.57446808510638,True,False,False,False,False,False,0,0,17039.19921875,0.0,19520.0,2480.80078125,0.0
504,2005-04-06,1491.5,1505.0,1484.5,1493.0,1493.0,317053,0.4146341463414634,-1.5293733248015315,1510.4180004882812,1485.777850341797,77.45047269869157,58.23653337695624,1488.5909453674476,0.2868217054263566,1515.6238550782139,66.29213483146067,True,False,False,False,False,False,0,0,17039.19921875,0.0,19520.0,2480.80078125,0.0
505,2005-04-07,1493.5,1510.0,1486.0,1509.0,1509.0,281366,0.9583333333333334,60.95420946190663,1510.6980004882812,1485.7953503417968,95.19611266227403,74.11407390199518,1493.126290841348,0.39473684210526316,1515.4926843511653,97.84946236559139,True,False,False,False,False,False,0,0,17039.19921875,0.0,19520.0,2480.80078125,0.0
506,2005-04-08,1510.0,1511.5,1491.5,1493.5,1493.5,238889,0.1,55.219322232691894,1510.4380004882812,1485.7953503417968,37.705305885508885,50.7501512896963,1493.2093373210485,0.14917127071823205,1515.057168467661,62.5,False,False,False,False,False,False,0,0,17039.19921875,0.0,19520.0,2480.80078125,0.0
507,2005-04-11,1492.0,1499.0,1483.0,1485.0,1485.0,238889,0.125,-17.24980933472224,1509.9580004882812,1485.682850341797,22.681745118787404,41.73210253086885,1491.3850401385932,0.04081632653061224,1514.4619539934315,44.791666666666664,False,False,False,False,False,False,0,0,17039.19921875,0.0,19520.0,2480.80078125,0.0
508,2005-04-12,1485.5,1497.5,1466.0,1493.5,1493.5,438242,0.873015873015873,-44.05270065496796,1509.6380004882812,1485.5453503417968,56.97115864494642,52.32222995130213,1491.8550312189059,0.16097560975609757,1514.0468500596396,62.5,True,False,False,False,False,False,0,0,17039.19921875,0.0,19520.0,2480.80078125,0.0
509,2005-04-13,1494.0,1495.0,1465.5,1470.0,1470.0,348012,0.15254237288135594,-138.4131140013562,1508.5580004882813,1485.425350341797,16.502827196878684,32.13693093536975,1486.9983576147047,0.27884615384615385,1513.1746027962868,9.782608695652174,False,False,True,True,False,False,0,0,17039.19921875,0.0,19520.0,2480.80078125,0.0
510,2005-04-14,1470.0,1474.5,1439.0,1441.0,1441.0,476056,0.056338028169014086,-328.4727417742362,1506.7880004882813,1485.1903503417968,5.99415059160097,20.147297765110707,1476.7765003669924,0.4,1511.7453506848567,2.7586206896551726,False,False,True,False,False,True,1,0,16459.19921875,-580.0,19520.0,3060.80078125,-0.03403915832862414
511,2005-04-15,1440.5,1441.0,1412.5,1414.5,1414.5,491774,0.07017543859649122,-373.0493278765447,1504.5880004882813,1484.820350341797,2.770233297772279,14.127083995241364,1462.9372780632164,0.46619217081850534,1509.819631426795,2.0202020202020203,False,False,True,False,False,True,2,0,15929.19921875,-1110.0,19520.0,3590.80078125,-0.03220083753505054
512,2005-04-18,1414.5,1424.5,1400.5,1414.5,1414.5,405134,0.5833333333333334,-286.65207877461665,1502.6480004882812,1484.6253503417968,2.770233297772279,14.127083995241364,1452.1734384936126,0.5202952029520295,1507.9320479192354,12.612612612612613,True,False,True,False,True,True,3,0,15929.19921875,-1110.0,19520.0,3590.80078125,0.0
513,2005-04-19,1415.0,1429.5,1414.0,1426.0,1426.0,311986,0.7741935483870968,-182.23075580380623,1500.4880004882812,1484.485350341797,49.71608841803103,28.594715924798237,1446.3571188283654,0.46619217081850534,1506.3095754766975,22.972972972972972,True,False,True,True,False,False,0,0,15929.19921875,0.0,19520.0,3590.80078125,0.0
514,2005-04-20,1432.0,1439.5,1408.5,1414.5,1414.5,445770,0.1935483870967742,-149.07357112680316,1498.1680004882812,1484.3653503417968,25.29220554150794,23.620351394108724,1439.2777590887285,0.521594684385382,1504.4915029547049,12.612612612612613,False,False,False,False,False,True,1,0,15699.19921875,-230.0,19520.0,3820.80078125,-0.014438892805689219
515,2005-04-21,1411.5,1454.5,1409.5,1449.0,1449.0,398200,0.8777777777777778,-86.06827468037486,1496.5580004882813,1484.4003503417969,81.07515061254702,53.77524108488408,1441.4382570690111,0.35502958579881655,1503.3926250976651,43.693693693693696,True,False,True,False,True,True,2,1,16389.19921875,460.0,19520.0,3130.80078125,0.04395128632904499
516,2005-04-22,1448.5,1451.0,1417.0,1431.5,1431.5,333265,0.4264705882352941,-84.73936164783444,1495.0080004882811,1484.3878503417968,46.130869348914054,43.008914762736886,1439.2297554981199,0.36257309941520466,1501.9689627702683,27.92792792792793,False,False,False,False,False,False,0,0,16389.19921875,0.0,19520.0,3130.80078125,0.0
517,2005-04-25,1430.5,1444.0,1430.0,1441.5,1441.5,242325,0.8214285714285714,-63.496739728179605,1493.7080004882812,1484.425350341797,63.908811233554516,50.13933611346783,1439.7342542763154,0.25217391304347825,1500.7715196516335,36.93693693693694,True,False,False,False,False,False,0,0,16389.19921875,0.0,19520.0,3130.80078125,0.0
518,2005-04-26,1442.0,1452.0,1425.0,1429.0,1429.0,344775,0.14814814814814814,-63.47854879144827,1491.6080004882813,1484.475350341797,35.017521560086635,41.940346959778665,1437.3488644371341,0.3654390934844193,1499.3502573296753,25.675675675675677,False,False,True,True,False,False,0,0,16389.19921875,0.0,19520.0,3130.80078125,0.0
519,2005-04-27,1427.5,1434.5,1413.5,1427.0,1427.0,332839,0.6428571428571429,-78.05059523809531,1489.3980004882812,1484.540350341797,30.592003762097477,40.61213451730823,1435.0491167844377,0.27741935483870966,1497.9175353805385,23.873873873873872,False,False,True,False,False,True,1,0,16349.19921875,-40.0,19520.0,3170.80078125,-0.002440631751808753
520,2005-04-28,1428.0,1430.5,1411.5,1412.5,1412.5,300280,0.05263157894736842,-84.7991525659964,1486.6780004882812,1484.6153503417968,10.80031083838439,31.5556333691962,1430.0382019434517,0.20284697508896798,1496.226048597046,12.182741116751268,False,False,True,False,False,True,2,0,16059.19921875,-330.0,19520.0,3460.80078125,-0.01773787181377151
521,2005-04-29,1416.0,1427.5,1397.5,1425.5,1425.5,392863,0.9333333333333333,-80.68872383524676,1484.2780004882814,1484.767850341797,58.704990284706874,45.24072433150864,1429.0297126226847,0.08661417322834646,1494.8254918463217,28.0,True,False,False,False,True,True,3,1,16319.19921875,-70.0,19520.0,3200.80078125,0.01619009743004085
522,2005-05-02,1426.0,1439.0,1419.0,1427.5,1427.5,215900,0.425,-49.95363931386178,1482.3480004882813,1484.767850341797,64.56112621035405,47.268306013278846,1428.6897764843102,0.10077519379844961,1493.4922755929913,30.76923076923077,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
523,2005-05-03,1428.0,1441.0,1424.0,1438.0,1438.0,322303,0.8235294117647058,-32.261421583932005,1480.7680004882814,1485.0253503417969,85.76196279234561,57.57676530268844,1430.7587150433524,0.09375,1492.3933877905888,52.5974025974026,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
524,2005-05-04,1438.0,1458.0,1433.5,1452.0,1452.0,315342,0.7551020408163265,8.164414414414075,1479.7680004882814,1485.257850341797,94.5139104457603,68.00214086338698,1435.4790005892742,0.28735632183908044,1491.5934967069766,90.08264462809917,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
525,2005-05-05,1452.5,1461.5,1444.5,1456.5,1456.5,292090,0.7058823529411765,37.581104231583815,1478.8680004882813,1485.6503503417969,96.06776028410243,70.87761435865883,1440.1503337916579,0.07462686567164178,1490.8985572294384,92.1875,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
526,2005-05-06,1456.0,1468.0,1453.0,1458.0,1458.0,207912,0.3333333333333333,70.43467553256978,1477.6580004882812,1486.0753503417968,96.69232533918995,71.92870379597576,1444.1169262824005,0.3136094674556213,1490.247083420826,85.81560283687944,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
527,2005-05-09,1459.5,1467.0,1449.5,1463.5,1463.5,205402,0.8,86.00598123130816,1476.3080004882813,1486.4403503417968,98.47204138065389,75.91319886503092,1448.4242759974227,0.275,1489.7174244738396,93.61702127659575,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
528,2005-05-10,1463.5,1465.0,1448.0,1454.0,1454.0,272732,0.35294117647058826,84.00357462019646,1475.1280004882813,1486.7853503417969,34.44594912909314,58.10577633259588,1449.6633257757733,0.3246753246753247,1489.0101307690804,80.1418439716312,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
529,2005-05-11,1453.5,1465.0,1435.0,1461.0,1461.0,398395,0.8666666666666667,87.91349414549937,1473.7680004882814,1487.082850341797,66.52302205276402,65.5491265911244,1452.1825867144903,0.4146341463414634,1488.4554608989697,90.0709219858156,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
530,2005-05-12,1461.0,1472.0,1449.0,1457.5,1457.5,386089,0.3695652173913043,111.94322378329178,1472.4180004882812,1487.3578503417968,44.66663295722041,58.99778786907568,1453.3642341112702,0.6338028169014085,1487.8424665095858,80.53691275167785,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
531,2005-05-13,1460.0,1483.0,1459.0,1473.5,1473.5,412221,0.6041666666666666,146.78415424009617,1471.6080004882813,1487.6903503417968,86.18020199215638,73.90250895554178,1457.8388487532102,0.6486486486486487,1487.5584504751125,88.88888888888889,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
532,2005-05-16,1474.5,1485.5,1468.5,1481.0,1481.0,221645,0.7352941176470589,151.513545035254,1470.7280004882812,1488.2028503417969,91.8867163218874,78.48506597671985,1462.9857712524968,0.6729559748427673,1487.4285771222771,94.88636363636364,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
533,2005-05-17,1481.0,1495.5,1472.0,1494.0,1494.0,269596,0.9361702127659575,162.42840778923338,1469.7180004882812,1488.777850341797,96.66321438492119,84.41458625150442,1469.8778220852753,0.6829268292682927,1487.5587072999522,98.46938775510205,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
534,2005-05-18,1494.0,1518.5,1488.0,1512.5,1512.5,349372,0.8032786885245902,202.156334231805,1469.3280004882813,1489.570350341797,98.75288497061769,89.54174810014354,1479.3494171774364,0.6994219653179191,1488.0526054150428,95.04132231404958,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
535,2005-05-19,1513.0,1525.0,1511.5,1524.0,1524.0,301523,0.9259259259259259,208.60512617776928,1469.3280004882813,1490.602850341797,99.29881589465849,91.67084629784597,1489.271768915784,0.7219251336898396,1488.764450735891,99.05660377358491,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
536,2005-05-20,1524.0,1532.0,1517.5,1530.5,1530.5,214357,0.896551724137931,188.50958307260868,1469.4480004882812,1491.652850341797,99.53093458344033,92.71821580833101,1498.4335980456096,0.7360406091370558,1489.5909151515589,98.61111111111111,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
537,2005-05-23,1530.5,1543.5,1527.0,1539.0,1539.0,274480,0.7272727272727273,172.81603390569006,1470.0480004882813,1492.665350341797,99.74859716649512,93.95977575853404,1507.4483540354743,0.7438423645320197,1490.5693336376837,95.9090909090909,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
538,2005-05-24,1538.5,1544.0,1531.5,1540.5,1540.5,283048,0.72,147.9869808250193,1470.5480004882813,1493.735350341797,99.78397678311434,94.17871863929592,1514.7931642498133,0.9251336898395722,1491.558080274271,96.78899082568807,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
539,2005-05-25,1540.5,1542.0,1526.5,1538.5,1538.5,227913,0.7741935483870968,122.25663569454198,1471.2280004882812,1494.8853503417968,72.55556021424904,88.81328940600157,1520.061349972077,0.8757062146892656,1492.4876421949127,94.95412844036697,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
540,2005-05-26,1537.5,1554.5,1536.5,1549.0,1549.0,212861,0.6944444444444444,125.05150391429763,1472.4780004882812,1496.0728503417968,92.89955753215672,91.85752083957065,1526.4921610893932,0.9581151832460733,1493.6067211536604,95.39748953974896,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
541,2005-05-27,1549.0,1553.5,1543.5,1552.0,1552.0,113381,0.85,115.05217015496687,1473.7280004882812,1497.2228503417969,95.01229191040157,92.5787818105919,1532.1605697361947,0.9515151515151515,1494.7630463604282,97.90794979079497,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
542,2005-05-31,1552.0,1558.5,1540.0,1545.0,1545.0,235746,0.2702702702702703,98.79799311839673,1474.89,1498.2553503417969,39.7779776436188,73.57107666191048,1535.0137764614847,0.7804878048780488,1495.7578566265165,89.06882591093117,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
543,2005-06-01,1544.0,1570.5,1542.5,1557.5,1557.5,335926,0.5357142857142857,103.44411786871645,1476.27,1499.235350341797,80.4233016496274,81.87676895879335,1540.0107150255992,0.7791411042944786,1496.9804963423016,89.30041152263375,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
544,2005-06-02,1557.0,1572.0,1555.0,1571.5,1571.5,191883,0.9705882352941176,109.1968260402826,1478.21,1500.3153503417968,92.20620430293272,87.41417252734561,1547.0083339087994,0.7662337662337663,1498.4561573062977,99.5575221238938,True,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
545,2005-06-03,1571.5,1576.5,1543.5,1550.5,1550.5,273087,0.21212121212121213,84.49500614217801,1479.64,1501.2303503417968,32.86444596283697,55.575488448455566,1547.7842597068438,0.3063583815028902,1499.4867470881502,75.92592592592592,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
546,2005-06-06,1550.0,1552.5,1540.5,1545.5,1545.5,176650,0.4166666666666667,59.73727107105209,1480.95,1502.100350341797,25.155242881633527,50.140228831907045,1547.2766464386561,0.17647058823529413,1500.397916764382,70.33492822966507,False,False,False,False,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
547,2005-06-07,1546.0,1562.0,1532.0,1534.0,1534.0,354013,0.06666666666666667,48.75688937265673,1482.01,1502.902850341797,12.09940112376809,39.13616462092791,1544.3262805633992,0.056818181818181816,1501.063316113844,51.9774011299435,False,False,True,True,False,False,0,0,16319.19921875,0.0,19520.0,3200.80078125,0.0
548,2005-06-08,1534.0,1542.5,1524.5,1530.5,1530.5,268999,0.3333333333333333,22.324616754223502,1483.08,1503.6053503417968,9.19463558460329,36.12038634698879,1541.2537737715327,0.1111111111111111,1501.646230673956,29.23076923076923,False,False,True,False,False,True,1,0,16249.19921875,-70.0,19520.0,3270.80078125,-0.004289426157600529
549,2005-06-09,1529.0,1544.5,1521.5,1537.5,1537.5,146551,0.6956521739130435,20.807208211416164,1483.85,1504.3778503417968,53.67783674423498,46.43877049560152,1540.4196018223033,0.010526315789473684,1502.3562181578259,33.898305084745765,False,False,True,False,True,True,2,1,16389.19921875,70.0,19520.0,3130.80078125,0.008615809192520363
550,2005-06-10,1537.0,1541.0,1516.5,1524.0,1524.0,69571,0.30612244897959184,-11.096884336320187,1484.51,1505.047850341797,18.57676607215403,33.42363199517082,1536.7708014173472,0.25510204081632654,1502.784814911249,12.5,False,False,False,False,False,False,0,0,16389.19921875,0.0,19520.0,3130.80078125,0.0
551,2005-06-13,1523.0,1539.5,1520.0,1531.0,1531.0,60085,0.5641025641025641,-13.34738321039725,1485.53,1505.8678503417968,51.4800827486411,43.65827114179612,1535.4884011023812,0.20588235294117646,1503.343540410127,24.166666666666668,True,False,True,True,False,False,0,0,16389.19921875,0.0,19520.0,3130.80078125,0.0
552,2005-06-14,1532.5,1545.5,1521.5,1526.5,1526.5,30743,0.20833333333333334,-24.994585228502512,1486.36,1506.6503503417969,33.87827993260369,38.85808266095538,1533.4909786351855,0.18592964824120603,1503.802091374303,16.666666666666668,False,False,True,False,False,True,1,0,16299.19921875,-90.0,19520.0,3220.80078125,-0.005491421441569666
553,2005-06-15,1527.0,1537.0,1510.5,1528.0,1528.0,36372,0.660377358490566,-76.58505963590656,1487.09,1507.4003503417969,46.15246076877537,41.536423802219986,1532.2707611606997,0.3333333333333333,1504.2812652667321,26.515151515151516,True,False,False,False,True,True,2,1,16329.19921875,-60.0,19520.0,3190.80078125,0.0018405812210386951
554,2005-06-16,1528.5,1541.0,1527.0,1535.5,1535.5,28103,0.6071428571428571,-32.35260962687383,1487.94,1508.0878503417969,81.14780579935237,54.10241363370531,1532.9883697916553,0.43902439024390244,1504.8994673727416,37.878787878787875,True,False,True,True,False,False,0,0,16329.19921875,0.0,19520.0,3190.80078125,0.0
555,2005-06-17,1535.5,1549.0,1535.0,1553.9599609375,1553.9599609375,257412,1.3542829241071428,38.528304573504066,1488.83919921875,1508.9826501464843,95.51054717770349,72.3722933934632,1537.6487233796208,0.04354345127631595,1505.870976680527,65.84842566287878,True,False,False,False,True,True,1,1,16698.3984375,369.19921875,19520.0,2821.6015625,0.022609756535156178
556,2005-06-20,1548.5,1557.5,1537.0,1545.5,1545.5,214259,0.4146341463414634,37.82887756786158,1489.87919921875,1509.8026501464844,56.23886211537498,58.9336161261461,1539.3934515174828,0.0,1506.6557212056387,53.03030303030303,True,False,False,False,False,False,0,0,16698.3984375,0.0,19520.0,2821.6015625,0.0
557,2005-06-21,1545.0,1554.5,1541.5,1551.0,1551.0,236872,0.7307692307692307,50.21129317576296,1491.19919921875,1510.6376501464845,71.48422370894014,64.31801839946377,1541.9726845135979,0.22100906482492447,1507.533838229153,61.36363636363637,True,False,False,False,False,False,0,0,16698.3984375,0.0,19520.0,2821.6015625,0.0
558,2005-06-22,1551.0,1558.5,1538.0,1548.0,1548.0,264303,0.4878048780487805,40.42836098961416,1492.28919921875,1511.4751501464843,51.79838561992734,59.04005506845746,1543.3120879550206,0.22899787870268612,1508.335159537843,56.81818181818182,False,False,False,False,False,False,0,0,16698.3984375,0.0,19520.0,2821.6015625,0.0
559,2005-06-23,1548.5,1561.0,1525.5,1527.5,1527.5,438805,0.056338028169014086,-35.77281656531609,1493.43919921875,1512.1576501464845,10.873733618236656,34.710400031749046,1539.7982906316827,0.11121006103520928,1508.7146665166888,33.00970873786408,False,False,False,False,False,False,0,0,16698.3984375,0.0,19520.0,2821.6015625,0.0
560,2005-06-24,1527.0,1530.0,1507.5,1511.5,1511.5,278306,0.17777777777777778,-163.06263525925183,1494.84919921875,1512.6476501464845,4.868932414813287,24.757132574748724,1533.50978160242,0.13525222426509437,1508.7698223741713,7.339449541284404,False,False,True,True,False,False,0,0,16698.3984375,0.0,19520.0,2821.6015625,0.0
561,2005-06-27,1511.5,1515.0,1499.5,1506.0,1506.0,230670,0.41935483870967744,-187.25337417205682,1496.67919921875,1513.0201501464844,3.529086289989138,22.04133903953415,1527.3964968018822,0.2749672402311443,1508.7149736860326,10.56910569105691,False,False,True,False,False,True,1,0,16588.3984375,-110.0,19520.0,2931.6015625,-0.006587458097356835
562,2005-06-28,1506.0,1523.0,1505.5,1517.0,1517.0,207936,0.6571428571428571,-122.54536442250325,1498.72919921875,1513.4376501464844,54.07745352499124,38.81965407973391,1525.0861641792417,0.09751598869263618,1508.879035725019,28.45528455284553,True,False,True,False,True,True,2,1,16808.3984375,110.0,19520.0,2711.6015625,0.013262280914513314
563,2005-06-29,1517.0,1524.0,1510.5,1511.5,1511.5,211280,0.07407407407407407,-110.84598218324761,1500.43919921875,1513.9076501464845,35.484470602313294,34.21702256019307,1522.0670165838546,0.16268993009417065,1508.9309366625846,19.51219512195122,True,False,False,False,False,False,0,0,16808.3984375,0.0,19520.0,2711.6015625,0.0
564,2005-06-30,1512.0,1520.0,1500.0,1503.0,1503.0,258786,0.15,-140.9017609637902,1502.20919921875,1514.3201501464844,17.202752446124748,27.840333639405884,1517.8299017874426,0.3173210778237571,1508.8134909196363,5.691056910569106,False,False,False,False,False,False,0,0,16808.3984375,0.0,19520.0,2711.6015625,0.0
565,2005-07-01,1502.0,1512.5,1498.0,1500.0,1500.0,174613,0.13793103448275862,-144.4928564462384,1503.22919921875,1514.725,12.61501330049066,25.725261633345212,1513.8677013902332,0.6205150089278696,1508.6389642311224,3.1746031746031744,False,False,True,True,False,False,0,0,16808.3984375,0.0,19520.0,2711.6015625,0.0
566,2005-07-05,1500.0,1519.0,1491.5,1513.5,1513.5,251546,0.8,-105.29245651534308,1504.86919921875,1515.135,74.29987192441436,47.96281643639853,1513.7859899701814,0.34782608695652173,1508.735223509036,31.654676258992804,True,False,True,False,True,True,1,1,17078.3984375,270.0,19520.0,2441.6015625,0.016063398366237047
567,2005-07-06,1513.0,1522.0,1504.5,1507.0,1507.0,282525,0.14285714285714285,-79.09039470924665,1506.17919921875,1515.4925,44.23260924196515,40.63984207684455,1512.27799219903,0.4731182795698925,1508.7008622472317,22.302158273381295,True,False,False,False,False,False,0,0,17078.3984375,0.0,19520.0,2441.6015625,0.0
568,2005-07-07,1506.5,1514.0,1465.0,1512.5,1512.5,402137,0.9693877551020408,-130.48030847606918,1507.84919921875,1516.0,66.90035989975539,48.893039512580884,1512.3273272659121,0.3717277486910995,1508.7760935567212,49.479166666666664,True,False,False,False,False,False,0,0,17078.3984375,0.0,19520.0,2441.6015625,0.0
569,2005-07-08,1512.5,1545.0,1509.5,1544.5,1544.5,307731,0.9859154929577465,40.61306645429505,1510.19919921875,1516.675,94.22327551554622,74.58845249393434,1519.4768100957094,0.1588785046728972,1509.483505561518,82.8125,True,False,False,False,False,False,0,0,17078.3984375,0.0,19520.0,2441.6015625,0.0
570,2005-07-11,1544.5,1558.5,1542.5,1557.5,1557.5,253316,0.9375,118.93798581962321,1513.09919921875,1517.44,96.54232913239716,79.75686063116383,1527.9264078522185,0.4423076923076923,1510.4343376638365,96.35416666666667,True,False,False,False,False,False,0,0,17078.3984375,0.0,19520.0,2441.6015625,0.0
571,2005-07-12,1557.0,1569.5,1551.0,1562.0,1562.0,258111,0.5945945945945946,133.84060055550373,1515.82919921875,1518.2925,97.29430937332624,81.39425026860019,1535.4983172183922,0.5436893203883495,1511.4554508677347,92.82296650717703,True,False,False,False,False,False,0,0,17078.3984375,0.0,19520.0,2441.6015625,0.0
